,chinese_(mandarin),hi_there100
,english,hi_there100
,english,hiclaireyang
,french,hiclaireyang
,english,hiimfuji
,chinese,hiimfuji
fluently,english,hillie866
somewhat,chinese_(mandarin),hillie866
,english,himalayer
somewhat,chinese,himalayer
somewhat,tibetan,himalayer
fluently,english,hinoinabox
fluently,english,hiphopisforlife
fluently,chinese,hiphopisforlife
somewhat,english,hiphoprung
fluently,chinese,hiphoprung
,english,hiromosa
,chinese,hiromosa
fluently,english,hisayhellonow
somewhat,chinese_(mandarin),hisayhellonow
,english,hitoshiwang
,chinese,hitoshiwang
,japanese,hitoshiwang
,english,hktkoaly
,chinese,hktkoaly
,english,hn801018
,chinese,hn801018
,english,ho-nay
,chinese,ho-nay
,chinese_(mandarin),hohsiumei
,english,hohsiumei
,english,homagethomas
fluently,english,homeless23
fluently,chinese,homeless23
,english,hongdop
,indonesian,hongdop
somewhat,chinese,hongdop
,english,honkidansu
,english,hope1225
,chinese,hope1225
,english,hope_purple
,chinese,hope_purple
,english,hot_castle
,english,hot_ts_noriko
,chinese,hot_ts_noriko
,english,hotairballoon111
somewhat,english,hotdogyann
fluently,chinese,hotdogyann
,english,housecheng
somewhat,english,howard-m50
,chinese,howard-m50
,english,howard0305
fluently,chinese_(mandarin),howard1207
somewhat,english,howard1207
,chinese_(mandarin),howfineyi
somewhat,english,howfineyi
,chinese,hoyingying
,english,hph_
,chinese,hph_
,english,hsassim
,chinese,hsassim
,japanese,hsassim
somewhat,english,hsiangwu
fluently,chinese,hsiangwu
somewhat,japanese,hsiangwu
somewhat,english,hsiao_chu
,chinese,hsiaoning_taco
somewhat,english,hsiaoning_taco
somewhat,english,hsiaoyucheng
fluently,chinese,hsiaoyucheng
somewhat,english,hsieh-yi-chen
fluently,chinese,hsieh-yi-chen
,english,hsinyi_h00
,chinese_(mandarin),hsinyi_h00
somewhat,japanese,hsinyi_h00
fluently,english,hsiumei
,chinese_(mandarin),hsiung_kuma
,japanese,hsiung_kuma
,english,hsiung_kuma
,english,hsuan0211
fluently,chinese_(mandarin),hsuan0211
,chinese,hsuanliu
somewhat,english,hsuanliu
fluently,english,hsucf
fluently,chinese,hsucf
,chinese_(mandarin),hsudebby
,english,hsudebby
,english,hsush
fluently,chinese,hsush
somewhat,french,hsush
,chinese,hsuying_
,english,htyk81
,chinese,htyk81
,english,huangcrown
,english,huanglibao
,chinese,huanglibao
,english,huangpeace
,chinese_(mandarin),huangpeace
,english,huangpoyu
,french,hugoninho
,spanish,hugoninho
,english,hugoninho
,chinese_(mandarin),hugoninho
,english,hui-lin
,chinese,hui-lin
fluently,english,huiching
fluently,chinese_(mandarin),huiching
,english,huiwen0327
,chinese,huiwen0327
fluently,chinese_(mandarin),hujessica
somewhat,english,hujessica
somewhat,japanese,hujessica
,english,hung4627
,english,hungyihsieh
fluently,english,hungyuviy
fluently,chinese_(mandarin),hungyuviy
somewhat,german,hungyuviy
,english,hurrydreaming
,chinese,hurrydreaming
,english,hyacinthdialino
,chinese,hying
,english,hying
fluently,chinese,hyunhyun0505
fluently,english,hyunhyun0505
somewhat,german,hyunhyun0505
,chinese,i-pong
,english,i-pong
,english,i_am_annnnnnnnaa
,english,i_am_houston713
,spanish,i_am_houston713
,english,i_am_sun123
,english,iam_sassygirl
,chinese,iamflorayang
somewhat,english,iamfrogg
fluently,chinese,iamfrogg
somewhat,german,iamfrogg
,english,iamhopechang
fluently,chinese,iamhopechang
,english,iamjustahuman
,chinese_(mandarin),iamjustahuman
,english,iamme0925
,chinese_(mandarin),iamprettyiamugly
,english,iamprettyiamugly
fluently,english,iamterryhuang
fluently,chinese,iamterryhuang
somewhat,spanish,iamterryhuang
somewhat,tagalog,iamterryhuang
,english,iamtrublemaker
,chinese_(mandarin),iamtrublemaker
,english,iamvinete
,english,iamw0930
,english,iamyna
,chinese_(mandarin),iamytc
,english,iamytc
,tagalog,icegorgeous
,english,icegorgeous
,chinese_(mandarin),icegorgeous
somewhat,english,iceicejean
fluently,english,icemankm
fluently,chinese,icemankm
,chinese,ichirowang
,english,ichliebereisen
fluently,english,idehigh
fluently,chinese,idehigh
,english,idlebench
fluently,english,idroey
somewhat,chinese,idroey
fluently,thai,idroey
,chinese,ieshou
,japanese,ieshou
,english,ieshou
,english,ifannie0731
fluently,chinese,ifannie0731
,japanese,ifannie0731
,english,ifbeauty
,chinese_(mandarin),ifbeauty
,english,ifceup
,chinese_(mandarin),ifceup
somewhat,english,ifeve79
fluently,chinese,ifeve79
,english,igolalalala
,chinese_(mandarin),igolalalala
,english,igotrippedabs
fluently,english,iheartsushii
fluently,chinese,iheartsushii
,english,iiiiian
,english,ijnul
,english,ikabana
,chinese,ikoakang
,english,ikoakang
,english,illsnidiotic
,english,ilovebatman27
,chinese_(mandarin),ilovebatman27
somewhat,spanish,ilovebatman27
somewhat,japanese,ilovebatman27
,english,ilpatrizio
,chinese_(mandarin),ilpostino1994
,english,ilpostino1994
somewhat,italian,ilpostino1994
somewhat,korean,ilpostino1994
,english,iluvhannibal
,spanish,iluvhannibal
,chinese,iluvhannibal
,english,im_wanderlust8
fluently,english,imchr1s
,english,imjoyceee
,english,immrjeff
,english,imninaa
,chinese,imninaa
,chinese_(mandarin),impokoo
somewhat,english,impokoo
,english,imwhoulike
,chinese,imwhoulike
,french,imwhoulike
somewhat,english,in704com4
fluently,chinese_(mandarin),in704com4
fluently,chinese,ina_w
somewhat,english,ina_w
somewhat,spanish,ina_w
fluently,english,ines-ching
fluently,german,ines-ching
fluently,chinese_(mandarin),ines-ching
somewhat,english,ineslinnn
somewhat,french,ineslinnn
fluently,chinese_(mandarin),ineslinnn
somewhat,english,ingridgrid
fluently,chinese,ingridgrid
,chinese_(mandarin),ingridqazwsx
fluently,english,ingridqazwsx
,chinese_(mandarin),inhao
somewhat,english,inin0207
fluently,chinese,inin0207
somewhat,japanese,inin0207
,english,inman_hsueh
,chinese,inman_hsueh
,english,innolux
,english,inscrutablelife
fluently,english,insomniafriends
fluently,chinese,insomniafriends
,english,intaipei559
fluently,english,interpretertobe
fluently,chinese_(mandarin),interpretertobe
somewhat,french,interpretertobe
somewhat,english,inzoo
fluently,chinese,inzoo
,english,irene0719
,chinese,irene0719
,english,irene1001
,other,irene1001
somewhat,english,irene1993
fluently,chinese,irene1993
somewhat,japanese,irene1993
,english,irene28428
somewhat,english,irene916
fluently,chinese,irene916
fluently,chinese,irene_7777
somewhat,english,irene_7777
,chinese,irenechen1201
somewhat,english,irenechen1201
,chinese_(mandarin),ireneshih
,english,ireneshih
fluently,english,iridescent_view
fluently,chinese,iridescent_view
fluently,other,iridescent_view
,english,irinachu
,chinese,irinachu
,english,iris9802
,english,irischen0
fluently,chinese,irischen0
somewhat,spanish,irischen0
,other,irischen0
fluently,english,irischocho
fluently,chinese,irischocho
somewhat,spanish,irischocho
,english,irisclairethecat
,english,irish4868
somewhat,english,irismeng
fluently,chinese,irismeng
somewhat,english,irisrabbit
fluently,chinese,irisrabbit
somewhat,english,iristin
fluently,chinese,iristin
,english,iristl_taco
fluently,english,irrlicht331
somewhat,german,irrlicht331
fluently,chinese,irrlicht331
,english,ishish7788
fluently,english,islewander
fluently,chinese,islewander
,english,ismesh
,english,isrglk
,chinese_(mandarin),isrglk
somewhat,english,issa0404
fluently,chinese,issa0404
fluently,japanese,issa0404
fluently,english,italian_o
fluently,italian,italian_o
,english,its_notdelivery
fluently,english,itsalicechang
fluently,chinese_(mandarin),itsalicechang
fluently,portuguese,itsalicechang
somewhat,french,itsalicechang
somewhat,spanish,itsalicechang
,english,itscarohsu
,english,itstuity
,english,ivaliu
somewhat,english,ivanfan
fluently,chinese,ivanfan
,english,ivanlin0412
,chinese,ivanlin0412
fluently,chinese,ives_li
,english,ives_li
,english,ivone40
,english,ivove40
,english,ivy9729
fluently,chinese_(mandarin),ivy9729
,english,ivychiang
,chinese_(mandarin),ivychiang
,english,ivyyang0429
,chinese,ivyyang0429
,english,iwannafind
,english,iwantsexu
,chinese,iwantsexu
,english,iwantu555
somewhat,english,iyingchen621
fluently,japanese,iyingchen621
fluently,chinese,iyingchen621
,english,j6128329
,english,j6qo4g0
,chinese,j6qo4g0
,chinese_(mandarin),j730606kimo
,english,j730606kimo
,english,jackgallant81
,english,jackie08141987
fluently,english,jacktaiwan8
somewhat,chinese_(mandarin),jacktaiwan8
,english,jacky82520
,english,jackytang0804
,chinese_(mandarin),jackytang0804
,english,jaclyn1215
,chinese,jaclyn1215
fluently,english,jacobxxxxxjacob
fluently,chinese_(mandarin),jacobxxxxxjacob
somewhat,japanese,jacobxxxxxjacob
somewhat,english,jacqko
fluently,chinese_(mandarin),jacqko
fluently,english,jadedrose35
somewhat,chinese,jadedrose35
somewhat,spanish,jadedrose35
,english,jadeeyedguy
,english,jadeke
,chinese,jadeke
,chinese,jadythetank
,english,jadythetank
,chinese,jadyzhang
,english,jahazi
,chinese,jahgod999
somewhat,english,jahgod999
,english,jaimej06
,spanish,jaimej06
,english,jaimie0316
fluently,chinese_(mandarin),jaimie0316
,english,jaiyoh
,english,jakeee-
fluently,english,jakelin99
somewhat,chinese,jakelin99
,english,james19889
,chinese,james19889
somewhat,german,james19889
somewhat,english,james81314
fluently,chinese,james81314
,chinese,jameshu0414
fluently,english,jamespowerup
fluently,chinese_(cantonese),jamespowerup
somewhat,japanese,jamespowerup
fluently,english,jamestaipei
fluently,chinese_(mandarin),jamestaipei
,english,jamie08101027
,chinese,jamie08101027
somewhat,english,jamiesonkao
fluently,chinese,jamiesonkao
somewhat,japanese,jamiesonkao
fluently,chinese,jammieway
somewhat,english,jammieway
,chinese,jammyfu
,english,jammyfu
,english,jamyangwusky
,chinese_(mandarin),jamyangwusky
,english,jandarr
,chinese,jandarr
,english,jane0906
somewhat,english,jane0925
fluently,chinese,jane0925
,chinese_(mandarin),jane_huang
somewhat,english,jane_huang
,english,jane_huang0118
,english,jane_mary24
,chinese,janechenthecat
,english,janelledewilde
,english,janethsu
,chinese,janethsu
,japanese,janethsu
,english,janewang_
somewhat,french,janewang_
fluently,english,janewu28
fluently,chinese_(mandarin),janewu28
somewhat,french,janewu28
somewhat,japanese,janewu28
,chinese,janice-ho
,english,janice-ho
,english,janice0602
,english,janinec01
,english,janizu
,english,janizucenon
,chinese,jannice_taco
somewhat,english,jannice_taco
,chinese,jas1458
,english,jas1458
,portuguese,jas1458
,spanish,jas1458
,chinese,jasminasun
,english,jasminasun
,chinese,jasminelininabox
somewhat,english,jasminelininabox
fluently,english,jasminepatt
somewhat,japanese,jasminepatt
somewhat,english,jasminnn11
fluently,chinese_(mandarin),jasminnn11
somewhat,german,jasminnn11
somewhat,english,jason_chang30
fluently,chinese,jason_chang30
,english,jason_yc
,english,jasonlu0133
fluently,english,jasonmorganlin
somewhat,chinese,jasonmorganlin
,english,jasontaike
,chinese,jasontaike
,english,jasonthomas69
,chinese,jasontsao0115
,english,jasontsao0115
,english,jasonwenstron
,chinese,jaspergentleman2
,english,jasrhensadiasa
,english,jav671
,french,jav671
somewhat,chinese,jav671
,english,java_lee
,english,jay0626fred
,chinese_(mandarin),jay0626fred
fluently,english,jay34970
fluently,french,jay34970
somewhat,chinese,jay34970
somewhat,spanish,jay34970
,english,jay94691
,chinese,jay94691
,english,jaymeen22592
,english,jaysu-o-matic
fluently,chinese,jaysu-o-matic
fluently,chinese,jaywuu
somewhat,english,jaywuu
,english,jaz_11259
,english,jazzzzr
fluently,chinese_(mandarin),jazzzzr
,english,jblutiba
,english,jc409
fluently,chinese,jc409
somewhat,japanese,jc409
fluently,english,jcdeckard
fluently,french,jcdeckard
somewhat,chinese,jcdeckard
,chinese_(mandarin),jchen1029
,english,jchen1029
,english,jdaxx
,english,jdvoyage
,chinese_(mandarin),jdvoyage
somewhat,german,jdvoyage
somewhat,english,je616
fluently,chinese,je616
,english,je_suis_leon
,french,je_suis_leon
somewhat,chinese,je_suis_leon
,english,jean-168
fluently,tagalog,jeanbevs0119
somewhat,english,jeanbevs0119
fluently,chinese,jeanmikachen
fluently,english,jeanmikachen
somewhat,spanish,jeanmikachen
somewhat,tagalog,jeanmikachen
,other,jeanmikachen
,english,jeantaipei
,french,jeantaipei
,english,jeanwearsnojeans
,english,jeanyma
somewhat,english,jedhawaii
fluently,chinese,jedhawaii
,english,jeff82713
,english,jeffdapunk
,chinese,jeffdapunk
,chinese,jeffery_kt
,japanese,jeffery_kt
,english,jeffery_kt
somewhat,english,jeffpeng
fluently,chinese,jeffpeng
,english,jeffro999
,english,jefftaila
,chinese,jefftaila
,english,jeffteo1234
,chinese,jeffteo1234
,english,jeffyang1988
,chinese,jelly-ai
fluently,chinese,jen_yang
fluently,english,jen_yang
,english,jenniferpascion
,english,jennilynperalta
,english,jennina_taco
,english,jenninhaste
somewhat,english,jenny530thecat
fluently,chinese,jenny530thecat
fluently,chinese,jenny_tu
somewhat,english,jenny_tu
,chinese,jennyjian
,english,jennyjian
fluently,english,jennysu61
,english,jennytotthecat
,english,jensenadam77
,english,jenyu_taco
,chinese_(mandarin),jeremylintron
,english,jermyluu
,chinese,jermyluu
somewhat,c++,jermyluu
fluently,french,jerome-belgium
fluently,english,jerome-belgium
somewhat,chinese,jerome-belgium
somewhat,spanish,jerome-belgium
somewhat,dutch,jerome-belgium
somewhat,english,jerrychen1
fluently,chinese,jerrychen1
,chinese,jerrychenzeyu
,english,jerrychenzeyu
somewhat,english,jessic179jessie
fluently,chinese,jessic179jessie
,english,jessic72
,english,jessica-sun
,chinese,jessica-sun
,english,jessicabiebs310
,chinese,jessicachu81
,english,jessicachu81
,chinese_(mandarin),jessicakz
,english,jessicakz
somewhat,english,jessie0802
fluently,chinese,jessie0802
,english,jessika_yuan
somewhat,english,jessy_0608
fluently,chinese,jessy_0608
,english,jetivar007
,english,jho03
,english,jhoreig
somewhat,english,jia-hau
fluently,chinese,jia-hau
somewhat,english,jia-rong
fluently,chinese,jia-rong
somewhat,english,jia-syuan
fluently,chinese,jia-syuan
somewhat,english,jia_chang
fluently,chinese,jia_chang
,english,jiajialin0416
,chinese,jiajialin0416
,english,jiajialin1234
,chinese,jiajialin1234
somewhat,english,jiamingchang
fluently,chinese,jiamingchang
,english,jianfong
,english,jiasonn
,english,jiebuli
,english,jillchenthecat
,english,jimlee0710
fluently,chinese,jimlee0710
,english,jimmerylin
,english,jimmy00077
,english,jimmy_huang1
,chinese,jimmy_huang1
,english,jimmyc1010
,english,jimmye13
somewhat,spanish,jimmye13
somewhat,chinese,jimmye13
fluently,english,jimmyjuan1990
fluently,spanish,jimmyjuan1990
,english,jimmylin_
somewhat,english,jimtang0516
,chinese,jimtang0516
,chinese_(mandarin),jing0813
somewhat,english,jing0813
,chinese,jing_93
somewhat,english,jing_93
,english,jing_hong
,english,jingerfromspace
,chinese,jings0626
,english,jings0626
,english,jion3526
fluently,english,jishan
somewhat,chinese,jishan
fluently,english,jishan
,english,jiyoo_taco
,english,jj7810
,chinese,jj7810
fluently,chinese_(mandarin),jjack_taco
somewhat,english,jjack_taco
fluently,chinese,jjasonn87
fluently,english,jjasonn87
fluently,english,jjbrown78
somewhat,german,jjbrown78
somewhat,french,jjbrown78
somewhat,chinese,jjbrown78
,english,jjccchen
,chinese,jkfromtw
,english,jkfromtw
fluently,chinese,jlc2003
fluently,english,jlc2003
,english,jldriscoll1982
,chinese,jldriscoll1982
,spanish,jldriscoll1982
,japanese,jldriscoll1982
somewhat,english,jlin94
fluently,chinese,jlin94
,english,jn_wu
fluently,chinese,jo12345aa
somewhat,english,jo12345aa
fluently,chinese_(mandarin),joan624lftl
fluently,english,joan624lftl
somewhat,french,joan624lftl
fluently,english,joanearth
fluently,chinese,joanearth
,english,joanne7979
,english,joanneecc
,chinese,joanneecc
somewhat,japanese,joanneecc
,english,joannelee1104
,chinese_(mandarin),joannelee1104
,english,joannsu
fluently,chinese,joannsu
somewhat,english,joantai
,chinese,joantai
fluently,chinese,joanyao
,english,jobieasaurus
,english,jocelyn-c
,chinese,jocelyn-c
,english,jocelyneliu
somewhat,english,jochien
fluently,chinese,jochien
,english,joe935191
somewhat,english,joe_lynch
fluently,chinese,joe_lynch
somewhat,english,joechien
fluently,chinese,joechien
,chinese_(mandarin),joehoasaurus
,english,joehoasaurus
somewhat,italian,joehoasaurus
somewhat,english,joehuredgf
fluently,chinese,joehuredgf
,chinese,joeshan6777
,english,joeshan6777
fluently,english,joeycl
fluently,chinese,joeycl
somewhat,french,joeycl
fluently,english,joeysu542
somewhat,chinese_(mandarin),joeysu542
fluently,c++,joeysu542
fluently,chinese,johandsome-
somewhat,english,johandsome-
fluently,english,johnfore
somewhat,spanish,johnfore
somewhat,chinese,johnfore
somewhat,french,johnfore
fluently,english,johnk0102
somewhat,chinese,johnk0102
,english,johnniebig
,chinese,johnniebig
,japanese,johnniebig
,english,johnny_1900
fluently,english,johnnymvp
fluently,spanish,johnnymvp
fluently,portuguese,johnnymvp
somewhat,chinese,johnnymvp
,chinese,johnricky123
,english,johnsonsk8
,english,johntpe
fluently,english,johnwarrenlewis
fluently,spanish,johnwarrenlewis
somewhat,english,johnwu-
fluently,chinese,johnwu-
somewhat,japanese,johnwu-
,english,johnyperfecto
,english,joieeee
somewhat,english,joliechen
fluently,chinese,joliechen
,english,jomaben
fluently,spanish,jomaben
,chinese_(mandarin),jonasjojo521
,english,jonasjojo521
,japanese,jonasjojo521
,english,jonson_jin
,english,joomgee
,chinese,joomgee
,english,jordan-wang
somewhat,english,jose-16
fluently,french,jose-16
fluently,spanish,jose-16
,chinese,joseph-c-s
somewhat,english,joseph-c-s
,english,joseph0223
,chinese_(mandarin),joseph0223
,english,josephbounce
fluently,chinese,josephine168
somewhat,english,josephine168
,english,josephmikhael
fluently,english,josephwang
fluently,chinese,josephwang
fluently,tagalog,josephwang
,english,joshabare
somewhat,french,joshabare
,english,joshchien
,chinese_(mandarin),joshchien
,japanese,joshchien
,english,joshhavefun
,chinese,joshhavefun
,english,joshjohnsonx
fluently,english,joshuaw82
somewhat,english,josiekuo
fluently,chinese,josiekuo
somewhat,english,jossie-tsai
fluently,chinese,jossie-tsai
fluently,english,jossiejoss
fluently,chinese,jossiejoss
somewhat,german,jossiejoss
fluently,chinese,joweitseng
somewhat,english,joweitseng
,english,joy_fishdry
,chinese_(mandarin),joy_fishdry
somewhat,spanish,joy_fishdry
,chinese,joyce-hsu
,english,joyce914
fluently,chinese_(mandarin),joyceye
,english,joyceye
,english,joyciesquare
fluently,chinese_(mandarin),joyfree_
somewhat,english,joyfree_
,english,joysourorange
fluently,english,jparker51
somewhat,japanese,jparker51
,english,jplovespolarbear
,chinese_(mandarin),jpyang
,english,jpyang
,chinese_(mandarin),jree13
,english,jree13
,english,jss0109
,english,jthsieh
,french,jthsieh
fluently,english,jtw_taipei
fluently,chinese,jtw_taipei
somewhat,french,jtw_taipei
somewhat,japanese,jtw_taipei
,english,ju_annie
,chinese,ju_annie
fluently,english,juanpablominion
fluently,spanish,juanpablominion
fluently,chinese,juanpablominion
,english,judychuchu
,chinese,judychuchu
,chinese_(mandarin),juhiasaurus
,english,juhiasaurus
fluently,english,juiced69
fluently,french,juiced69
somewhat,chinese,juiced69
,english,juilien4god
,english,juju_tw
,french,juju_tw
,chinese_(mandarin),juju_tw
,chinese,julia0613
,english,julia0613
,english,julia91leoangel
,chinese,julialiny
,english,julialo
,chinese,julialo
,english,juliayeh
,english,juliettecaplet
,chinese_(mandarin),juliettecaplet
,english,jungdavid
somewhat,english,junglin
fluently,chinese,junglin
,english,jupiterian666
,chinese_(mandarin),jupiterian666
somewhat,german,jupiterian666
,english,jurrecandy
fluently,chinese,justanotherz
somewhat,english,justanotherz
somewhat,english,justin72444
fluently,chinese,justin72444
fluently,english,justinc604
fluently,chinese,justinc604
,english,justine0706
,english,justine_huang
,chinese,justine_huang
,english,justinh-o-matic
somewhat,english,justsleep-lisa
fluently,chinese,justsleep-lisa
somewhat,korean,justsleep-lisa
,english,jwcy
fluently,chinese,k54ru6z
somewhat,english,k54ru6z
,english,kafiliyo
fluently,english,kai-yuanchen
fluently,chinese,kai-yuanchen
,english,kai_2125
somewhat,english,kai_boobear
fluently,chinese,kai_boobear
,english,kaikaiweii
,english,kaishamay
,chinese_(mandarin),kaishamay
,cebuano,kaishamay
,tagalog,kaishamay
,chinese_(mandarin),kaitlynhung
,english,kaitlynhung
,english,kaixuankao
,english,kakamon
,japanese,kakamon
,chinese_(mandarin),kakamon
fluently,english,kandykahn
fluently,chinese_(mandarin),kandykahn
,english,kao1977
,chinese,kao1977
,english,kaohsiungcity
,chinese_(mandarin),kaohsiungcity
,english,kara_kia
,english,karen_chien
,chinese_(mandarin),karen_chien
somewhat,english,karencl
fluently,chinese,karencl
,english,karenhu82
,chinese_(mandarin),karenhu82
,english,kaseykkstar
fluently,english,kasumi_s
fluently,chinese,kasumi_s
somewhat,spanish,kasumi_s
somewhat,japanese,kasumi_s
somewhat,french,kasumi_s
,chinese_(mandarin),kate-space
somewhat,english,kate-space
fluently,chinese,kate550
somewhat,english,kate550
somewhat,english,kate_daydreamer
fluently,chinese,kate_daydreamer
fluently,chinese_(mandarin),katehuang77
fluently,english,katehuang77
,chinese,katelin79
somewhat,english,katelin79
fluently,chinese,katewangang
,english,katewangang
somewhat,english,kath0113
fluently,chinese,kath0113
,english,katherine0731
fluently,chinese,katherine0731
,english,katherine5639
,chinese_(mandarin),katherine5639
fluently,english,kathrorine
fluently,chinese,kathrorine
fluently,english,kathypotato
fluently,chinese,kathypotato
somewhat,german,kathypotato
,english,katrinayeh
,chinese,katy1110
somewhat,english,katy1110
,english,katykatytron
fluently,english,katyren92
fluently,chinese,katyren92
fluently,japanese,katyren92
somewhat,english,kausiou
fluently,chinese,kausiou
,english,kawabruc
,chinese,kawabruc
,chinese,kawabruc
somewhat,english,kay-hsiao
fluently,chinese,kay-hsiao
fluently,chinese_(mandarin),kay1108
somewhat,english,kay1108
somewhat,english,kaya0214
,chinese_(mandarin),kaya0214
,english,kayla3703
fluently,english,kayong
fluently,chinese_(mandarin),kayong
fluently,japanese,kayong
somewhat,english,kazimi19861023
fluently,chinese,kazimi19861023
somewhat,c++,kazimi19861023
,english,kc299
,chinese,kc299
somewhat,german,kc299
,english,kc79471
,english,kcl1205
,english,kean886
,english,keaneli
,english,kelly123bear
fluently,chinese,kellyhu8638
somewhat,english,kellyhu8638
somewhat,english,kellylee66
fluently,chinese,kellylee66
,english,kellymeng
,chinese,kellymeng
,english,kelvindlegend
,english,kelvinlun
,chinese_(cantonese),kelvinlun
,chinese_(mandarin),kelvinlun
,english,kembaw
,chinese,kembaw
,english,ken-0o
,english,kenmanalang
,tagalog,kenmanalang
,chinese_(mandarin),kenmanalang
,english,kennyc168
,chinese,kennyc168
,english,kenweng
,chinese,kenweng
,chinese,ker_ker
,english,kesht
fluently,english,kevin8taipei
fluently,french,kevin8taipei
,english,kevinadiel
,spanish,kevinadiel
,chinese_(mandarin),kevincurry
,english,kevincurry
,chinese_(mandarin),kevindu_taco
,english,kevindu_taco
,english,kevinkogda
somewhat,english,kevinleeinyen
somewhat,spanish,kevinleeinyen
fluently,chinese,kevinleeinyen
somewhat,english,kevinting
fluently,chinese,kevinting
somewhat,english,kevinyu518
,chinese,kevinyu518
,english,kevinzhung
,english,kexiner
fluently,chinese_(mandarin),khloe0830
,english,khloe0830
somewhat,english,khoop_24
,chinese,khoop_24
fluently,english,kiddygrimmer3
fluently,chinese,kiddygrimmer3
somewhat,german,kiddygrimmer3
somewhat,english,kiddyoyo
fluently,chinese,kiddyoyo
fluently,chinese,kiera2024
,english,kiera2024
,english,kikikikio
,english,kikutz
,japanese,kikutz
fluently,english,killahbabe72
fluently,english,kimhuang
fluently,chinese,kimhuang
fluently,japanese,kimhuang
somewhat,english,kimhwahwa
fluently,chinese,kimhwahwa
,english,kimieoy
,chinese_(mandarin),kimieoy
,chinese_(mandarin),kimmi0806
somewhat,english,kimmi0806
,english,kind23thecat
,english,kingfish2014
,chinese_(mandarin),kingnick-allianz
,english,kingnick-allianz
fluently,english,kishorekmr65
somewhat,chinese_(mandarin),kishorekmr65
,english,kittyevain
,chinese,kittyevain
,english,kittykateprinces
,english,kiwicameron
,french,kiwicameron
somewhat,english,kk12311231
fluently,chinese,kk12311231
fluently,japanese,kk12311231
,english,kk17_chen
,chinese,kk17_chen
,english,kkii211
,french,kkii211
,chinese,kkii211
somewhat,spanish,kkii211
somewhat,english,kkiwe
fluently,chinese_(mandarin),kkiwe
,english,kkkkklin
,english,kkrish07
fluently,english,kktwus
fluently,chinese,kktwus
,english,klon_ch
,chinese_(mandarin),klon_ch
,english,klundernick
,english,kmikeriley
,english,knoxville345
,english,koalabluebear
,chinese_(mandarin),koalabluebear
,english,kochitw
,chinese_(mandarin),kochitw
,english,kooladz
fluently,english,koomar123
,english,koookooo3
fluently,english,korny_pony
fluently,english,koujiacheng
fluently,chinese,koujiacheng
,english,kptain
fluently,english,kramerican
somewhat,chinese,kramerican
,english,kris_tof_88
,english,kristychang0604
fluently,chinese_(mandarin),kristychang0604
,english,krolll07
,russian,krolll07
,hebrew,krolll07
,english,krystalmiranda
,english,ksailtw
,chinese,ksailtw
,english,ku-li
,english,kuanorkuan
,english,kuante_lu
,chinese_(mandarin),kuante_lu
somewhat,japanese,kuante_lu
,english,kuanyin_chen
,chinese,kuanyin_chen
,chinese,kueilinasaurus
somewhat,english,kueilinasaurus
somewhat,french,kueilinasaurus
,english,kuhuihsuan
fluently,chinese,kuhuihsuan
,english,kunmingscott
somewhat,chinese,kunmingscott
,english,kusumita_wu
fluently,english,kyle_sc
fluently,chinese,kyle_sc
somewhat,french,kyle_sc
,english,kylebasstwn
,chinese,kylebasstwn
,english,kyogege
,english,kyromania
fluently,chinese_(cantonese),kytsepin
fluently,english,kytsepin
fluently,chinese_(mandarin),kytsepin
,english,l0925867901
fluently,english,la1129
fluently,chinese,la1129
,english,lablabsandra
,tagalog,lablabsandra
fluently,chinese_(mandarin),ladycoco9
,english,ladycoco9
somewhat,french,ladycoco9
somewhat,japanese,ladycoco9
,english,ladyjennyhsu
fluently,chinese,laetitiachen
,english,laetitiachen
,japanese,laetitiachen
somewhat,russian,laetitiachen
,english,laffaminute
,chinese_(mandarin),laffaminute
fluently,english,lahadram
somewhat,chinese,lahadram
,chinese_(mandarin),laie99
somewhat,english,laijenny
somewhat,chinese,laijenny
,english,laiyanlong
somewhat,english,lalala425
fluently,chinese,lalala425
somewhat,japanese,lalala425
,other,lalala425
,english,lalaqqq
,chinese_(mandarin),lalaqqq
somewhat,english,lalonelycat
,chinese,lalonelycat
,english,lambond42
somewhat,english,lamey47
fluently,chinese,lamey47
,english,lamzaa
,english,lanaliao
,chinese,lanaliao
,german,lanaliao
,japanese,lanaliao
,english,lanceevo
fluently,english,lancer777
fluently,chinese_(mandarin),lancer777
,chinese,landick
,english,landick
,english,lang_ayan
,english,lanlan99
,chinese_(mandarin),lanlan99
fluently,english,lapod
fluently,french,lapod
,english,lastingwind
,chinese,lauraclaura
,english,lauraclaura
fluently,english,laurencewen
fluently,chinese,laurencewen
somewhat,english,laurieliuswag
fluently,chinese,laurieliuswag
fluently,other,laurieliuswag
fluently,english,lavieenbleu_ya
fluently,chinese_(mandarin),lavieenbleu_ya
somewhat,french,lavieenbleu_ya
,english,lavisteo
,chinese,lavisteo
,english,lawrishel
fluently,english,lawyer30002
fluently,chinese_(mandarin),lawyer30002
fluently,english,layfett
,chinese,layfett
,english,leafsmile
,french,leafsmile
somewhat,english,lebellevue
somewhat,chinese_(mandarin),lebellevue
fluently,french,lebellevue
,english,lee33922
,chinese,lee33922
,english,leeasu
,chinese_(mandarin),leeasu
,chinese_(cantonese),leeasu
,english,leef88
,afrikaans,leef88
fluently,english,leefrosler
fluently,afrikaans,leefrosler
