,birthDateDay,birthDateMonth,birthDateYear,bodytype,cats,childrenHave,childrenWant,diet,dogs,drinking,drugs,educationModifier,educationValue,gender,heightCm,locationCountryCode,locationFormatted,monogamous,orientation,religionModifier,religionValue,sign,smoking,status,username,weed,lat,long,minAge,maxAge,language,Ethnicity,age,sexPreference
1751,10,3,1988,rather_not_say,,has,might_want,,,socially,never,,,woman,157,tw,taipei,,straight,,,aquarius,no,single,exodia88,,25.00629693,121.5392171,33,40,,asian,28,man
1752,19,11,1977,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,jahazi,,24.81478178,121.5393398,18,62,,,39,woman
1753,9,10,1975,fit,,,,,,socially,never,,post_grad,man,176,tw,taipei,,straight,,,libra,,single,matt452333,,24.80918738,121.5394381,27,68,,asian,41,woman
1754,9,8,1993,fit,,,,,,socially,never,,university,man,178,tw,taipei,,straight,,,leo,no,single,tonylee0809,,25.05405541,121.5395368,18,32,,asian,23,woman
1755,12,8,1979,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,chia-chia,,24.97338228,121.5395516,25,60,,,37,man
1756,22,4,1985,,,,,,,socially,,,,man,176,tw,taipei,,straight,,,taurus,,single,aceuphisleev,,25.02904715,121.5395647,18,29,,,31,woman
1757,20,1,1984,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,brian_2017,,25.03422942,121.5396441,23,50,,,32,woman
1758,19,5,1984,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,kind23thecat,,24.97414007,121.5397033,23,50,,,32,man
1759,20,9,1992,fit,,doesnt_have,,omnivore,,socially,never,working_on,university,man,175,tw,taipei,monogamous,straight,but_its_not_important,agnosticism,virgo,no,single,shiloh666,,24.8829636,121.5397858,19,34,chinese_(mandarin),asian,24,woman
1760,24,9,1988,,,doesnt_have,,,,often,never,,,woman,163,tw,taipei,,straight,,,libra,,single,evacyc,,25.00031054,121.5397858,27,47,chinese,asian,28,man
1761,10,2,1971,average_build,,doesnt_have,wants,,,socially,never,,post_grad,man,173,tw,taipei,monogamous,straight,,christianity,aquarius,,single,jtw_taipei,,25.07000064,121.5398327,18,40,english,white,45,woman
1762,29,4,1983,average_build,,doesnt_have,might_want,,,socially,never,,post_grad,woman,165,tw,taipei,,straight,,,taurus,no,single,nicole7249,,25.00133095,121.5399048,25,38,english,asian,33,man
1763,1,9,1984,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,mid901,,24.95453223,121.5399234,23,50,,,32,woman
1764,4,5,1989,,,,,,has_dogs,socially,,,post_grad,woman,0,tw,taipei,,straight,but_its_not_important,buddhism,taurus,no,single,susuting,,24.97676947,121.5399343,25,35,chinese_(mandarin),,27,man
1765,30,1,1989,a_little_extra,,doesnt_have,might_want,omnivore,,socially,,,university,woman,158,tw,taipei,monogamous,straight,,,aquarius,no,single,susan0130yang,,25.01907471,121.5399777,20,40,,asian,27,man
1766,5,9,1984,,,,,,,,,,,woman,160,tw,taipei,,straight,,,,sometimes,single,mi123452000lee,,25.04619403,121.5399815,25,50,,asian,32,man
1767,10,7,1978,,,,,,,,never,working_on,university,woman,0,tw,taipei,,straight,,,,,single,twshufen,,24.97354331,121.5400031,30,45,,,38,man
1768,17,3,1989,,,,,,,socially,never,,post_grad,man,0,tw,taipei,,straight,,,,no,single,zac273,,25.18851916,121.5401503,20,32,chinese,asian,27,woman
1769,19,11,1983,fit,,,,omnivore,,socially,never,,post_grad,man,170,tw,taipei,,straight,,,taurus,no,single,wontonpunch,,25.120613,121.540316,21,30,chinese,asian,33,woman
1770,6,12,1993,,,doesnt_have,,omnivore,,socially,never,,university,woman,163,tw,taipei,,straight,,,sagittarius,no,single,annietsai,,24.98857396,121.5406041,21,35,chinese_(mandarin),asian,23,man
1771,3,2,1988,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,smallpurple,,25.02486175,121.5406626,28,36,,,28,man
1772,2,1,1989,,,,,,,,never,,,woman,0,tw,taipei,,straight,,catholicism,,,single,love27inabox,,24.9896491,121.5407077,28,35,,,28,man
1773,25,4,1973,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,gtm2015,,25.0829636,121.5407693,35,60,,,43,man
1774,1,9,1979,fit,,doesnt_have,,,,socially,,,,man,188,tw,taipei,,straight,,,,no,single,antwainui,,25.00309162,121.5409107,20,35,,white,37,woman
1775,18,1,1991,fit,,doesnt_have,,,,socially,never,,university,man,183,tw,taipei,,straight,,agnosticism,,no,single,koomar123,,24.89925886,121.5410366,19,34,english,indian,25,woman
1776,24,10,1977,average_build,,doesnt_have,wants,,,socially,never,,post_grad,man,171,tw,taipei,,straight,but_its_not_important,other,scorpio,,single,layfett,,25.04679759,121.5410366,24,40,english,,39,woman
1777,11,9,1978,,,doesnt_have,wants,,,,never,working_on,post_grad,woman,156,tw,taipei,monogamous,straight,,,,no,single,huiching,,24.98126732,121.541155,28,45,english,asian,38,man
1778,11,6,1969,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,abelmix_great,,25.28166826,121.5413718,30,38,,,47,woman
1779,23,7,1988,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,juju_tw,,25.00272602,121.5413762,21,42,,,28,woman
1780,21,8,1991,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,sukkiq,,25.07411586,121.5414131,19,36,,,25,man
1781,27,5,1991,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,cartrishe,,24.96721966,121.541446,26,36,,,25,man
1782,24,8,1983,fit,,doesnt_have,,omnivore,,socially,never,,space_camp,man,183,tw,taipei,,straight,,atheism,virgo,no,single,homeless23,,24.99366229,121.5414747,21,33,english,asian,33,woman
1783,30,3,1987,,,,,,,,never,,,woman,160,tw,taipei,,straight,,,,no,single,bigtinymiss,,24.95494942,121.5415105,21,35,,,29,man
1784,26,4,1986,average_build,,,,,,,never,,,man,185,tw,taipei,,straight,,,,,single,greg426,,25.00061859,121.5415224,22,46,,asian,30,woman
1785,25,9,1992,full_figured,,,,,,socially,never,,university,man,180,tw,taipei,,straight,,atheism,libra,no,single,weiproteinshake,,24.96094144,121.5417114,21,30,,asian,24,woman
1786,8,2,1984,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,1212amber,,25.37324138,121.5420034,26,40,,,32,man
1787,27,11,1990,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,momowy,,25.02947928,121.5422561,28,35,,,26,man
1788,20,12,1997,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,amy80124,,25.00272602,121.5423499,18,26,,,19,man
1789,27,11,1969,average_build,,doesnt_have,wants,omnivore,,often,,,,man,181,tw,taipei,,straight,but_its_not_important,atheism,sagittarius,sometimes,single,handolkim,,25.04301385,121.5423603,25,48,english,asian,47,woman
1790,25,1,1978,average_build,,doesnt_have,wants,omnivore,,socially,never,,university,woman,163,tw,taipei,monogamous,straight,,christianity,aquarius,no,single,bonnieregina,,25.10572479,121.5424383,33,46,,asian,38,man
1791,26,6,1993,fit,,,might_want,omnivore,,socially,never,,university,man,170,tw,taipei,monogamous,gay,,,cancer,no,single,evanxfavor,,24.94724931,121.5424991,23,35,,asian,23,everyone
1792,26,4,1970,fit,,,,,has_dogs,not_at_all,never,,post_grad,man,179,tw,taipei,,straight,,buddhism,sagittarius,no,single,epicure_hsu,,25.09365326,121.5425797,25,50,,,46,woman
1793,4,11,1979,,has_cats,,,,,not_at_all,never,,,woman,165,tw,taipei,,straight,,,,no,single,sara-ssra,,25.05677312,121.5425815,25,60,,,37,man
1794,21,5,1991,,,doesnt_have,,omnivore,,socially,never,,university,woman,156,tw,taipei,,straight,,,taurus,no,single,winnielulu,,25.04440852,121.5426386,27,32,,asian,25,man
1795,2,2,1983,fit,,doesnt_have,,,,socially,never,working_on,post_grad,man,168,tw,taipei,monogamous,straight,,,aquarius,no,single,red-hh,,25.01703223,121.5428704,26,36,,asian,33,woman
1796,25,12,1981,,,,,,,often,never,,,woman,155,tw,taipei,,straight,,,,no,single,hope1225,,25.09753314,121.5428704,24,40,,,35,man
1797,23,7,1980,fit,,doesnt_have,might_want,,,often,never,,post_grad,man,175,tw,sung-shan,monogamous,straight,,,,no,single,mark42-tpe,,25.25247166,121.5428951,25,45,english,asian,36,woman
1798,28,10,1977,,,,,vegetarian,,socially,never,,university,woman,166,tw,taipei,,straight,,,,no,single,lililihsin,,25.07609299,121.5430178,38,45,,asian,39,man
1799,10,12,1992,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,chunho81,,24.85257144,121.5432354,18,32,,,24,woman
1800,27,7,1980,fit,,doesnt_have,might_want,omnivore,has_dogs,not_at_all,never,working_on,post_grad,woman,173,tw,taipei,monogamous,straight,,,leo,sometimes,single,vetfion,,25.00311285,121.5432784,35,45,chinese,asian,36,man
1801,2,9,1994,,,,,,,socially,never,,,woman,158,tw,taipei,,straight,,,virgo,no,single,cynthia8393,,25.01257991,121.543368,18,28,,,22,man
1802,3,10,1989,,has_cats,doesnt_have,,,has_dogs,socially,never,,university,woman,167,tw,taipei,,straight,,buddhism,libra,no,single,samantha1110,,25.08653503,121.543368,25,35,chinese,asian,27,man
1803,20,3,1981,fit,,,,,,socially,never,dropped_out_of,university,man,172,tw,taipei,,straight,,,,no,single,summerfinger,,24.99848084,121.5434061,24,35,chinese,,35,woman
1804,16,4,1983,fit,,doesnt_have,wants,omnivore,has_dogs,socially,never,,university,man,176,tw,taipei,non_monogamous,straight,,,aries,no,single,ray72416,,25.09142131,121.5434488,23,52,chinese,other,33,woman
1805,2,12,1977,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,avan77,,24.99195414,121.5436245,20,40,japanese,,39,woman
1806,18,8,1990,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,j6128329,,25.05067316,121.5436877,20,38,,,26,woman
1807,28,2,1987,,,,,,,socially,,,,woman,158,tw,taipei,,straight,,,,no,single,sssray,,25.07104714,121.5436877,21,44,,,29,man
1808,29,1,1978,thin,,doesnt_have,might_want,omnivore,,socially,never,,,woman,158,tw,taipei,monogamous,straight,,,aquarius,no,single,chloeku,,25.11900567,121.5437139,33,45,chinese,asian,38,man
1809,25,3,1992,fit,,,,,,socially,never,,post_grad,man,0,tw,taipei,,straight,,,,,single,dmitry371q,,24.99711454,121.5437922,19,34,english,,24,woman
1810,22,5,1986,a_little_extra,,doesnt_have,wants,,,socially,never,,university,woman,168,tw,taipei,monogamous,straight,,,gemini,no,single,lovelysky42,,25.01159608,121.5437922,25,40,,,30,man
1811,5,10,1981,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,minjutaipei,,24.96272949,121.5438552,32,45,,,35,man
1812,14,10,1982,,,,,,,socially,,,,man,0,tw,taipei,,straight,,,libra,no,single,kuante_lu,,25.19085834,121.5441502,18,40,,,34,woman
1813,25,12,1980,,,doesnt_have,might_want,omnivore,,socially,never,,university,man,180,tw,taipei,,straight,,,capricorn,no,single,jakelin99,,24.99021073,121.5443372,24,56,english,asian,36,woman
1814,2,1,1982,average_build,,doesnt_have,,,,socially,never,,post_grad,woman,163,tw,taipei,monogamous,straight,,,capricorn,no,single,curlyhair1212,,24.91850577,121.5443742,32,45,english,asian,35,man
1815,5,5,1979,,,,,,,socially,never,,,woman,158,tw,taipei,,straight,,,,no,single,ritalin0505,,24.98505941,121.5443742,37,45,chinese,asian,37,man
1816,8,4,1992,,,,,,,,sometimes,,,woman,0,tw,taipei,,straight,,,,no,single,cutenevil,,25.01931172,121.5443742,19,34,,,24,man
1817,10,8,1988,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,redyinabox,,25.09818099,121.5443943,21,60,,,28,woman
1818,20,8,1992,thin,,doesnt_have,,,,not_at_all,never,,university,woman,160,tw,taipei,monogamous,straight,,atheism,leo,no,single,nikkialohahaha,,25.01884595,121.5444323,23,35,english,asian,24,man
1819,11,6,1988,fit,,,,omnivore,,socially,,,,woman,165,tw,taipei,,straight,,,,,single,ichliebereisen,,25.04001413,121.5444591,28,36,,,28,man
1820,7,5,1991,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,empty4still,,24.88431495,121.5444844,19,36,,,25,man
1821,5,3,1994,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,howard0305,,24.99028067,121.5445118,18,60,,,22,woman
1822,30,1,1989,thin,,,,,,,,,university,man,175,tw,taipei,,straight,,,aquarius,no,single,shangyic,,24.91548509,121.5445935,20,33,,,27,woman
1823,18,8,1992,fit,has_cats,doesnt_have,might_want,omnivore,has_dogs,socially,never,,university,woman,148,tw,taipei,,straight,,,leo,no,single,little_tung,,25.18012079,121.5446151,25,30,english,asian,24,man
1824,17,5,1983,fit,,,,,,not_at_all,,,university,man,188,tw,taipei,,straight,,,taurus,no,single,jimmye13,,25.08750905,121.5446656,22,32,,white,33,woman
1825,8,8,1983,,,,,,,,never,,,man,165,tw,taipei,,straight,,,,,single,jeantaipei,,24.98303702,121.5447014,23,52,,white,33,woman
1826,12,8,1988,average_build,,,,omnivore,,,never,,university,man,174,tw,taipei,,straight,,christianity,leo,no,single,roots0812,,24.90505662,121.5447656,22,35,english,,28,woman
1827,29,8,1982,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,zorrbaa,,25.18680975,121.5448082,24,54,,,34,woman
1828,15,11,1981,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,ishish7788,,24.99531654,121.5449023,24,40,,,35,woman
1829,20,8,1975,fit,,,,,,socially,never,,university,man,185,tw,taipei,,straight,,,leo,sometimes,single,taipeiteacher,,25.35084439,121.5449908,28,47,,white,41,woman
1830,23,10,1983,average_build,,,,omnivore,,socially,never,,post_grad,woman,170,tw,sung-shan,,straight,,,libra,no,single,33hibiscus,,25.04165926,121.5450986,29,40,english,asian,33,man
1831,24,12,1983,curvy,has_cats,has,doesnt_want,omnivore,has_dogs,socially,never,dropped_out_of,two_year_college,woman,155,tw,taipei,,straight,,buddhism,capricorn,sometimes,open_relationship,akosijoyce,,25.02940488,121.5451143,28,45,chinese_(mandarin),asian,33,man
1832,30,7,1990,average_build,,doesnt_have,,,,socially,never,,,man,170,tw,taipei,,straight,,,,no,single,canada_panda,,24.97920016,121.5451404,18,24,chinese_(cantonese),asian,26,woman
1833,15,4,1985,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,shih-ying,,25.0056412,121.5451839,22,48,,,31,man
1834,13,5,1997,,,,,,has_dogs,,,,,woman,170,tw,taipei,,straight,,,,no,single,boice_cnb,,25.0070627,121.5451839,18,99,,other,19,man
1835,30,6,1981,fit,,,,,,,,,university,man,183,tw,taipei,,straight,,,,,single,dmdiem,,25.01586958,121.5453085,18,28,,white,35,woman
1836,17,5,1990,average_build,,doesnt_have,wants,,,socially,never,,university,woman,157,tw,taipei,monogamous,straight,,atheism,taurus,no,single,llrs17,,25.01963027,121.5453651,25,32,chinese,asian,26,man
1837,10,7,1988,average_build,,doesnt_have,,,,socially,never,working_on,university,man,0,tw,taipei,,straight,,christianity,,no,single,midleman,,25.00582373,121.5455263,21,42,,asian,28,woman
1838,17,8,1983,,,,,omnivore,,,,,,woman,155,tw,taipei,,straight,,,leo,,single,poisonivy77_taco,,25.17779119,121.5455855,28,45,,asian,33,man
1839,3,6,1983,thin,,,,,,,,,,woman,0,tw,taipei,,straight,,christianity,,,single,woodlover2016,,25.06727733,121.545603,23,52,,asian,33,man
1840,20,2,1979,,,,,,,,never,,,woman,166,tw,taipei,monogamous,straight,,,pisces,no,single,mollypeng,,25.10385349,121.5456133,25,60,,asian,37,man
1841,21,5,1991,,,doesnt_have,,,,socially,never,working_on,university,woman,156,tw,taipei,,straight,,,taurus,no,single,mangochentw,,24.99406902,121.5457596,27,33,,asian,25,man
1842,25,1,1987,,,doesnt_have,might_want,omnivore,,socially,never,,post_grad,woman,158,tw,taipei,,straight,,,aquarius,no,single,cancanhjk,,24.99007657,121.5457949,28,38,,asian,29,man
1843,4,4,1975,fit,,,,,,socially,never,,,man,168,tw,taipei,,straight,,,aries,sometimes,single,azamhamid,,25.04342385,121.5458616,25,40,,asian,41,woman
1844,13,10,1989,,,,,vegetarian,,,,working_on,post_grad,woman,160,tw,taipei,,straight,,,libra,no,single,nata52free,,25.05685438,121.5459824,25,35,,asian,27,man
1845,1,7,1992,curvy,,,,omnivore,,socially,,,university,woman,164,tw,taipei,,straight,,,cancer,,single,tinw,,25.02097958,121.5460093,28,40,,asian,24,man
1846,8,4,1987,,,doesnt_have,,,has_dogs,socially,never,,,man,168,tw,taipei,,straight,,,aries,no,single,chimpchampthecat,,25.11498253,121.5460946,20,40,english,asian,29,woman
1847,6,2,1987,,,,,,,socially,never,dropped_out_of,university,woman,158,tw,taipei,,straight,and_laughing_about_it,other,aquarius,no,single,tsaitracy,,24.92987082,121.546196,28,38,english,asian,29,man
1848,30,7,1985,rather_not_say,,has,,omnivore,,socially,,working_on,,woman,157,tw,taipei,,straight,,,leo,no,single,hujessica,,25.03413182,121.5462207,22,48,chinese_(mandarin),asian,31,man
1849,10,3,1969,thin,,doesnt_have,,omnivore,,not_at_all,never,,two_year_college,woman,171,tw,taipei,monogamous,straight,,christianity,pisces,no,single,sweetie_7,,25.05286992,121.5463011,40,50,chinese,asian,47,man
1850,22,2,1978,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,celline78,,25.06894561,121.5464051,45,56,,,38,man
1851,12,6,1970,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,trey50asaurus,,25.08732374,121.5464874,18,42,,,46,woman
1852,3,2,1990,,,,,,,,never,,university,woman,162,tw,taipei,,straight,,,,no,single,eva7923,,25.05886001,121.5465079,24,36,,,26,man
1853,9,9,1984,,,doesnt_have,,omnivore,,socially,never,,university,woman,168,tw,taipei,monogamous,straight,,,virgo,no,single,yiling-io,,25.0612274,121.5465315,26,40,chinese,asian,32,man
1854,12,4,1980,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,rainsmoke,,24.89462368,121.5466572,25,58,,,36,man
1855,2,2,1982,thin,,,,omnivore,,socially,never,,,woman,167,tw,taipei,,straight,,,,,single,bonniewang0202,,25.03648473,121.5467468,24,54,,asian,34,man
1856,9,9,1990,,,,,,,socially,,,,man,180,tw,taipei,monogamous,straight,,,,no,single,roman3tehpony,,24.87471444,121.5468143,20,38,,white,26,woman
1857,25,7,1986,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,helenkittykitty,,24.98064493,121.5468143,42,,,,30,man
1858,30,10,1978,,,,,,,socially,never,,university,woman,0,tw,taipei,,straight,,,,no,single,howfineyi,,24.99363776,121.5468394,30,47,,asian,38,man
1859,21,8,1992,,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,,no,single,cathycelia,,24.93577138,121.5468554,18,30,english,,24,man
1860,11,9,1987,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,marysssssaayy,,25.04465951,121.5468592,21,44,,,29,man
1861,1,6,1986,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,laie99,,25.13441288,121.5468624,22,46,,,30,man
1862,1,10,1976,,,doesnt_have,,,,socially,never,,university,woman,0,tw,taipei,,straight,,,cancer,no,single,space1010,,24.98793742,121.5469083,30,45,,asian,40,man
1863,4,3,1974,average_build,,,,,,not_at_all,never,,university,man,170,tw,taipei,,straight,,buddhism,pisces,no,single,panzer8118,,25.06744636,121.5469425,30,40,english,asian,42,woman
1864,12,4,1984,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,ivaliu,,25.20717963,121.5470057,23,50,,,32,man
1865,18,9,1984,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,yoman120,,25.06014807,121.5470595,22,48,,,32,woman
1866,7,10,1970,,,,,,,,,,,woman,0,tw,taipei,,straight,,buddhism,,no,single,toots70,,24.97161391,121.5471118,30,55,,asian,46,man
1867,15,1,1984,fit,,,,,,socially,never,,university,man,175,tw,taipei,,straight,,,capricorn,,single,jasontsao0115,,25.01102576,121.5471276,18,48,,asian,32,woman
1868,15,8,1979,average_build,,doesnt_have,might_want,,,often,never,,post_grad,man,182,tw,taipei,,straight,,,leo,yes,open_relationship,pyyang,,25.2623214,121.5471341,25,40,,asian,37,woman
1869,2,3,1994,,,,,,,not_at_all,never,,university,woman,160,tw,taipei,,straight,,,,no,single,annie_lin,,25.16319616,121.5471564,22,28,,,22,man
1870,30,7,1993,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,elayc,,25.0569636,121.5472633,22,32,,,23,man
1871,19,4,1988,average_build,,doesnt_have,doesnt_want,,,socially,never,,space_camp,woman,165,tw,taipei,monogamous,straight,,,aries,no,single,summermeimei,,25.05276558,121.5472862,28,35,english,asian,28,man
1872,8,11,1998,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,alice_1010,,25.00336529,121.5472999,18,20,,,18,man
1873,23,5,1997,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,yihanwang,,24.96491067,121.5473109,18,26,,,19,man
1874,20,3,1994,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,tejacruzz,,24.99956478,121.5473224,18,30,,,22,woman
1875,11,12,1979,,,,,,,,,,,woman,166,tw,taipei,,straight,,,,,single,kelly123bear,,25.10517367,121.5474088,25,58,,,37,man
1876,23,11,1987,fit,,,,,,socially,never,working_on,university,man,0,tw,taipei,,straight,,,,no,single,funnyjie,,25.05260353,121.5474627,21,44,chinese,,29,woman
1877,12,1,1975,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,lizziefranz,,25.07863289,121.5474781,27,60,,,42,man
1878,1,4,1987,thin,,,,omnivore,,socially,never,,university,man,181,tw,taipei,,straight,and_its_important,agnosticism,aries,yes,single,lox137,,25.02254693,121.5475697,19,28,chinese,asian,29,woman
1879,28,3,1990,,,,,,,often,,,,man,0,tw,taipei,,straight,,,,yes,single,nando0083,,25.1436019,121.5475697,20,38,,,26,woman
1880,7,10,1989,,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,libra,no,single,michchen,,25.00472226,121.5476332,23,35,english,,27,man
1881,6,8,1986,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,africanboycute,,25.16809874,121.5476963,22,46,,,30,woman
1882,13,6,1987,fit,,doesnt_have,,,,socially,never,,post_grad,woman,160,tw,taipei,monogamous,straight,,christianity,gemini,no,single,julia0613,,25.064517,121.5479268,32,40,,asian,29,man
1883,15,12,1984,,,doesnt_have,wants,,,,never,,,man,0,tw,taipei,,straight,,,,no,single,enterprise1215,,25.13210153,121.5481258,22,33,,,32,woman
1884,15,8,1981,a_little_extra,,doesnt_have,wants,,has_dogs,socially,never,,university,woman,160,tw,taipei,,straight,,,leo,no,single,syslee,,25.00659443,121.5481854,28,43,,asian,35,man
1885,8,6,1993,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,fannychang_68,,25.02609075,121.5481854,22,30,,,23,man
1886,12,7,1992,thin,,,,,,,,,,woman,158,tw,taipei,monogamous,straight,,,,,single,chalieyeah,,25.0293006,121.548204,19,34,chinese_(mandarin),asian,24,man
1887,19,2,1995,fit,,,,,,not_at_all,never,,university,man,179,tw,taipei,,straight,,,,no,single,coppopya,,25.07777492,121.5482278,18,28,,asian,21,woman
1888,6,11,1994,average_build,,doesnt_have,might_want,omnivore,,socially,never,working_on,university,woman,160,tw,taipei,monogamous,straight,,,scorpio,no,single,mandy1452,,25.08192321,121.5482839,21,30,chinese,asian,22,man
1889,21,6,1985,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,white_doraemon,,25.07345656,121.5483119,18,50,,,31,woman
1890,12,4,1992,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,ivanlin0412,,25.05906474,121.5483328,19,34,,,24,woman
1891,20,6,1985,,,,,,,,,,university,woman,0,tw,taipei,,straight,,,gemini,no,single,ssgoddessofdream,,24.98986015,121.548362,30,40,,,31,man
1892,12,10,1985,fit,,,,,,,,working_on,university,man,175,tw,taipei,,straight,,,aquarius,no,single,dmaiasaurus,,24.94341136,121.5483874,18,50,english,,31,woman
1893,3,1,1996,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,zoe_13_dms,,25.0207187,121.5484537,18,26,,,21,man
1894,18,9,1992,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,kooladz,,24.9091851,121.5485492,19,34,,,24,woman
1895,27,3,1993,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,luluhaha,,25.27322334,121.5485918,18,32,,,23,woman
1896,9,6,1988,,,doesnt_have,,omnivore,,socially,never,,post_grad,woman,159,tw,taipei,,straight,,,gemini,no,single,3san3,,25.04836644,121.5486309,25,35,chinese,asian,28,man
1897,1,8,1980,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,amersha,,24.99880211,121.5487601,30,36,,asian,36,man
1898,27,7,1996,thin,has_cats,,,,,socially,never,working_on,university,man,168,tw,taipei,,gay,,,leo,no,single,kayong,,25.02732026,121.5487815,18,26,english,asian,20,everyone
1899,27,6,1990,fit,,,,omnivore,,socially,never,,university,man,178,tw,taipei,,straight,,,cancer,no,single,theaaronlee,,24.97724512,121.5487832,18,25,,asian,26,woman
1900,19,8,1971,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,lilycola,,25.0329636,121.5488063,38,55,,,45,man
1901,21,2,1982,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,marmasummer,,25.06583741,121.5488979,24,54,,,34,woman
1902,2,6,1991,fit,,,,,,,,,,man,175,tw,taipei,,gay,,,,,single,tonykch,,24.98988668,121.548935,19,41,,asian,25,everyone
1903,22,5,1989,,,doesnt_have,,omnivore,,socially,never,working_on,two_year_college,woman,167,tw,taipei,monogamous,straight,,,,no,single,benamao,,25.06346469,121.5489884,20,40,chinese_(mandarin),asian,27,man
1904,14,1,1985,average_build,,,,omnivore,,not_at_all,never,,,woman,160,tw,taipei,,straight,,,,no,single,irisrabbit,,25.11199586,121.5490334,25,35,chinese,asian,31,man
1905,1,12,1992,,,,,,,socially,never,,,man,177,tw,taipei,,straight,,,,no,open_relationship,paulpaul2016,,25.01091951,121.5490907,19,34,chinese,asian,24,woman
1906,18,9,1964,fit,,,,omnivore,,socially,never,,post_grad,man,175,tw,taipei,,straight,,,virgo,no,married,mark91853,,25.11652906,121.5491754,33,90,chinese,asian,52,woman
1907,22,9,1980,average_build,,has,wants,,,socially,never,,university,woman,155,tw,taipei,monogamous,straight,but_its_not_important,christianity,virgo,no,single,louise0922,,24.94006743,121.5491996,25,55,chinese,asian,36,man
1908,4,9,1990,average_build,,doesnt_have,,,,socially,never,,university,man,187,tw,taipei,,straight,but_its_not_important,buddhism,virgo,no,single,miketsai,,25.01459625,121.5492106,20,30,chinese,asian,26,woman
1909,9,9,1982,,,,,,,,never,,,woman,166,tw,taipei,,straight,,,,no,single,elena-wu,,24.99669417,121.5492978,30,42,,,34,man
1910,26,2,1995,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,tsui09,,24.85547442,121.5493214,18,26,,,21,man
1911,18,7,1975,fit,,,,,,,never,,,man,0,tw,taipei,,straight,,,,no,single,richardintpe,,25.07025174,121.5493576,22,55,,white,41,woman
1912,9,2,1984,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,ting-ling8861,,24.98653098,121.5493625,27,45,,,32,man
1913,2,7,1981,,,,,,,,,,,woman,0,tw,taipei,,straight,,christianity,,sometimes,single,killahbabe72,,25.14223512,121.5493625,33,40,english,asian,35,man
1914,20,4,1979,,,doesnt_have,,,,socially,never,,,woman,0,tw,taipei,,straight,,,,no,single,janechenthecat,,25.04956641,121.5493918,33,60,,asian,37,man
