id,lookingFor,metric,username
1,30,min_age,inzoo
2,50,max_age,inzoo
0,new_friends,Relationship,irene0719
1,long_term_dating,Relationship,irene0719
2,short_term_dating,Relationship,irene0719
3,33,min_age,irene0719
4,47,max_age,irene0719
0,new_friends,Relationship,irene1001
1,long_term_dating,Relationship,irene1001
2,27,min_age,irene1001
3,45,max_age,irene1001
0,new_friends,Relationship,irene1993
1,long_term_dating,Relationship,irene1993
2,short_term_dating,Relationship,irene1993
3,18,min_age,irene1993
4,30,max_age,irene1993
0,new_friends,Relationship,irene28428
1,long_term_dating,Relationship,irene28428
2,short_term_dating,Relationship,irene28428
3,22,min_age,irene28428
4,48,max_age,irene28428
0,new_friends,Relationship,irene916
1,long_term_dating,Relationship,irene916
2,32,min_age,irene916
3,42,max_age,irene916
0,new_friends,Relationship,irene_7777
1,long_term_dating,Relationship,irene_7777
2,short_term_dating,Relationship,irene_7777
3,26,min_age,irene_7777
4,36,max_age,irene_7777
0,new_friends,Relationship,irenechen1201
1,long_term_dating,Relationship,irenechen1201
2,short_term_dating,Relationship,irenechen1201
3,22,min_age,irenechen1201
4,34,max_age,irenechen1201
0,new_friends,Relationship,ireneshih
1,long_term_dating,Relationship,ireneshih
2,short_term_dating,Relationship,ireneshih
3,26,min_age,ireneshih
4,36,max_age,ireneshih
0,new_friends,Relationship,iridescent_view
1,long_term_dating,Relationship,iridescent_view
2,27,min_age,iridescent_view
3,35,max_age,iridescent_view
0,new_friends,Relationship,irinachu
1,long_term_dating,Relationship,irinachu
2,short_term_dating,Relationship,irinachu
3,18,min_age,irinachu
4,32,max_age,irinachu
0,new_friends,Relationship,iris9802
1,long_term_dating,Relationship,iris9802
2,23,min_age,iris9802
3,52,max_age,iris9802
0,new_friends,Relationship,irischen0
1,long_term_dating,Relationship,irischen0
2,short_term_dating,Relationship,irischen0
3,30,min_age,irischen0
4,42,max_age,irischen0
0,new_friends,Relationship,irischocho
1,long_term_dating,Relationship,irischocho
2,30,min_age,irischocho
3,40,max_age,irischocho
0,new_friends,Relationship,irisclairethecat
1,25,min_age,irisclairethecat
2,50,max_age,irisclairethecat
0,long_term_dating,Relationship,irish4868
1,short_term_dating,Relationship,irish4868
2,50,min_age,irish4868
3,65,max_age,irish4868
0,long_term_dating,Relationship,irismeng
1,55,min_age,irismeng
2,70,max_age,irismeng
0,new_friends,Relationship,irisrabbit
1,25,min_age,irisrabbit
2,35,max_age,irisrabbit
0,new_friends,Relationship,iristin
1,30,min_age,iristin
2,50,max_age,iristin
0,new_friends,Relationship,iristl_taco
1,long_term_dating,Relationship,iristl_taco
2,33,min_age,iristl_taco
3,48,max_age,iristl_taco
0,new_friends,Relationship,irrlicht331
1,long_term_dating,Relationship,irrlicht331
2,30,min_age,irrlicht331
3,40,max_age,irrlicht331
0,new_friends,Relationship,ishish7788
1,long_term_dating,Relationship,ishish7788
2,short_term_dating,Relationship,ishish7788
3,casual_sex,Relationship,ishish7788
4,24,min_age,ishish7788
5,40,max_age,ishish7788
0,new_friends,Relationship,islewander
1,long_term_dating,Relationship,islewander
2,30,min_age,islewander
3,42,max_age,islewander
0,new_friends,Relationship,ismesh
1,long_term_dating,Relationship,ismesh
2,short_term_dating,Relationship,ismesh
3,25,min_age,ismesh
4,46,max_age,ismesh
0,new_friends,Relationship,isrglk
1,long_term_dating,Relationship,isrglk
2,22,min_age,isrglk
3,35,max_age,isrglk
0,new_friends,Relationship,issa0404
1,long_term_dating,Relationship,issa0404
2,short_term_dating,Relationship,issa0404
3,21,min_age,issa0404
4,44,max_age,issa0404
0,new_friends,Relationship,italian_o
1,short_term_dating,Relationship,italian_o
2,18,min_age,italian_o
3,32,max_age,italian_o
0,new_friends,Relationship,its_notdelivery
1,long_term_dating,Relationship,its_notdelivery
2,short_term_dating,Relationship,its_notdelivery
3,19,min_age,its_notdelivery
4,36,max_age,its_notdelivery
0,new_friends,Relationship,itsalicechang
1,short_term_dating,Relationship,itsalicechang
2,18,min_age,itsalicechang
3,35,max_age,itsalicechang
0,new_friends,Relationship,itscarohsu
1,long_term_dating,Relationship,itscarohsu
2,short_term_dating,Relationship,itscarohsu
3,22,min_age,itscarohsu
4,36,max_age,itscarohsu
0,new_friends,Relationship,itstuity
1,long_term_dating,Relationship,itstuity
2,short_term_dating,Relationship,itstuity
3,casual_sex,Relationship,itstuity
4,25,min_age,itstuity
5,35,max_age,itstuity
0,new_friends,Relationship,ivaliu
1,long_term_dating,Relationship,ivaliu
2,short_term_dating,Relationship,ivaliu
3,23,min_age,ivaliu
4,50,max_age,ivaliu
0,new_friends,Relationship,ivanfan
1,long_term_dating,Relationship,ivanfan
2,short_term_dating,Relationship,ivanfan
3,18,min_age,ivanfan
4,26,max_age,ivanfan
0,new_friends,Relationship,ivanlin0412
1,long_term_dating,Relationship,ivanlin0412
2,short_term_dating,Relationship,ivanlin0412
3,19,min_age,ivanlin0412
4,34,max_age,ivanlin0412
0,new_friends,Relationship,ives_li
1,long_term_dating,Relationship,ives_li
2,22,min_age,ives_li
3,39,max_age,ives_li
0,new_friends,Relationship,ivone40
1,long_term_dating,Relationship,ivone40
2,short_term_dating,Relationship,ivone40
3,45,min_age,ivone40
4,65,max_age,ivone40
0,new_friends,Relationship,ivove40
1,long_term_dating,Relationship,ivove40
2,short_term_dating,Relationship,ivove40
3,27,min_age,ivove40
4,68,max_age,ivove40
0,new_friends,Relationship,ivy9729
1,21,min_age,ivy9729
2,35,max_age,ivy9729
0,new_friends,Relationship,ivychiang
1,long_term_dating,Relationship,ivychiang
2,short_term_dating,Relationship,ivychiang
3,29,min_age,ivychiang
4,76,max_age,ivychiang
0,new_friends,Relationship,ivyyang0429
1,long_term_dating,Relationship,ivyyang0429
2,24,min_age,ivyyang0429
3,38,max_age,ivyyang0429
0,new_friends,Relationship,iwannafind
1,18,min_age,iwannafind
2,30,max_age,iwannafind
0,long_term_dating,Relationship,iwantsexu
1,short_term_dating,Relationship,iwantsexu
2,casual_sex,Relationship,iwantsexu
3,18,min_age,iwantsexu
4,25,max_age,iwantsexu
0,short_term_dating,Relationship,iwantu555
1,casual_sex,Relationship,iwantu555
2,20,min_age,iwantu555
3,38,max_age,iwantu555
0,new_friends,Relationship,iyingchen621
1,long_term_dating,Relationship,iyingchen621
2,28,min_age,iyingchen621
3,44,max_age,iyingchen621
0,new_friends,Relationship,j6128329
1,long_term_dating,Relationship,j6128329
2,short_term_dating,Relationship,j6128329
3,20,min_age,j6128329
4,38,max_age,j6128329
0,new_friends,Relationship,j6qo4g0
1,25,min_age,j6qo4g0
2,40,max_age,j6qo4g0
0,new_friends,Relationship,j730606kimo
1,long_term_dating,Relationship,j730606kimo
2,short_term_dating,Relationship,j730606kimo
3,27,min_age,j730606kimo
4,40,max_age,j730606kimo
0,new_friends,Relationship,jackgallant81
1,long_term_dating,Relationship,jackgallant81
2,short_term_dating,Relationship,jackgallant81
3,18,min_age,jackgallant81
4,45,max_age,jackgallant81
0,new_friends,Relationship,jackie08141987
1,long_term_dating,Relationship,jackie08141987
2,28,min_age,jackie08141987
3,34,max_age,jackie08141987
0,new_friends,Relationship,jacktaiwan8
1,long_term_dating,Relationship,jacktaiwan8
2,short_term_dating,Relationship,jacktaiwan8
3,27,min_age,jacktaiwan8
4,42,max_age,jacktaiwan8
0,new_friends,Relationship,jacky82520
1,long_term_dating,Relationship,jacky82520
2,short_term_dating,Relationship,jacky82520
3,18,min_age,jacky82520
4,25,max_age,jacky82520
0,new_friends,Relationship,jackytang0804
1,18,min_age,jackytang0804
2,46,max_age,jackytang0804
0,new_friends,Relationship,jaclyn1215
1,long_term_dating,Relationship,jaclyn1215
2,short_term_dating,Relationship,jaclyn1215
3,27,min_age,jaclyn1215
4,40,max_age,jaclyn1215
0,new_friends,Relationship,jacobxxxxxjacob
1,long_term_dating,Relationship,jacobxxxxxjacob
2,short_term_dating,Relationship,jacobxxxxxjacob
3,18,min_age,jacobxxxxxjacob
4,40,max_age,jacobxxxxxjacob
0,new_friends,Relationship,jacqko
1,long_term_dating,Relationship,jacqko
2,short_term_dating,Relationship,jacqko
3,23,min_age,jacqko
4,37,max_age,jacqko
0,long_term_dating,Relationship,jadedrose35
1,35,min_age,jadedrose35
2,40,max_age,jadedrose35
0,new_friends,Relationship,jadeeyedguy
1,long_term_dating,Relationship,jadeeyedguy
2,short_term_dating,Relationship,jadeeyedguy
3,,Relationship,jadeeyedguy
4,,Relationship,jadeeyedguy
5,18,min_age,jadeeyedguy
6,99,max_age,jadeeyedguy
0,new_friends,Relationship,jadeke
1,long_term_dating,Relationship,jadeke
2,short_term_dating,Relationship,jadeke
3,28,min_age,jadeke
4,40,max_age,jadeke
0,new_friends,Relationship,jadythetank
1,long_term_dating,Relationship,jadythetank
2,short_term_dating,Relationship,jadythetank
3,31,min_age,jadythetank
4,82,max_age,jadythetank
0,new_friends,Relationship,jadyzhang
1,long_term_dating,Relationship,jadyzhang
2,short_term_dating,Relationship,jadyzhang
3,31,min_age,jadyzhang
4,82,max_age,jadyzhang
0,new_friends,Relationship,jahazi
1,long_term_dating,Relationship,jahazi
2,short_term_dating,Relationship,jahazi
3,18,min_age,jahazi
4,62,max_age,jahazi
0,new_friends,Relationship,jahgod999
1,long_term_dating,Relationship,jahgod999
2,short_term_dating,Relationship,jahgod999
3,casual_sex,Relationship,jahgod999
4,20,min_age,jahgod999
5,36,max_age,jahgod999
0,new_friends,Relationship,jaimej06
1,long_term_dating,Relationship,jaimej06
2,short_term_dating,Relationship,jaimej06
3,18,min_age,jaimej06
4,52,max_age,jaimej06
0,new_friends,Relationship,jaimie0316
1,long_term_dating,Relationship,jaimie0316
2,short_term_dating,Relationship,jaimie0316
3,28,min_age,jaimie0316
4,45,max_age,jaimie0316
0,new_friends,Relationship,jaiyoh
1,long_term_dating,Relationship,jaiyoh
2,short_term_dating,Relationship,jaiyoh
3,35,min_age,jaiyoh
4,45,max_age,jaiyoh
0,new_friends,Relationship,jakeee-
1,long_term_dating,Relationship,jakeee-
2,short_term_dating,Relationship,jakeee-
3,20,min_age,jakeee-
4,40,max_age,jakeee-
0,new_friends,Relationship,jakelin99
1,long_term_dating,Relationship,jakelin99
2,short_term_dating,Relationship,jakelin99
3,24,min_age,jakelin99
4,56,max_age,jakelin99
0,new_friends,Relationship,james19889
1,20,min_age,james19889
2,40,max_age,james19889
0,new_friends,Relationship,james81314
1,long_term_dating,Relationship,james81314
2,short_term_dating,Relationship,james81314
3,22,min_age,james81314
4,40,max_age,james81314
0,new_friends,Relationship,jameshu0414
1,long_term_dating,Relationship,jameshu0414
2,short_term_dating,Relationship,jameshu0414
3,casual_sex,Relationship,jameshu0414
4,18,min_age,jameshu0414
5,25,max_age,jameshu0414
0,new_friends,Relationship,jamespowerup
1,long_term_dating,Relationship,jamespowerup
2,short_term_dating,Relationship,jamespowerup
3,casual_sex,Relationship,jamespowerup
4,18,min_age,jamespowerup
5,35,max_age,jamespowerup
0,new_friends,Relationship,jamestaipei
1,long_term_dating,Relationship,jamestaipei
2,short_term_dating,Relationship,jamestaipei
3,18,min_age,jamestaipei
4,32,max_age,jamestaipei
0,new_friends,Relationship,jamie08101027
1,long_term_dating,Relationship,jamie08101027
2,short_term_dating,Relationship,jamie08101027
3,18,min_age,jamie08101027
4,25,max_age,jamie08101027
0,new_friends,Relationship,jamiesonkao
1,long_term_dating,Relationship,jamiesonkao
2,24,min_age,jamiesonkao
3,36,max_age,jamiesonkao
0,new_friends,Relationship,jammieway
1,18,min_age,jammieway
2,28,max_age,jammieway
0,new_friends,Relationship,jammyfu
1,long_term_dating,Relationship,jammyfu
2,short_term_dating,Relationship,jammyfu
3,23,min_age,jammyfu
4,36,max_age,jammyfu
0,new_friends,Relationship,jamyangwusky
1,long_term_dating,Relationship,jamyangwusky
2,short_term_dating,Relationship,jamyangwusky
3,34,min_age,jamyangwusky
4,46,max_age,jamyangwusky
0,new_friends,Relationship,jandarr
1,long_term_dating,Relationship,jandarr
2,short_term_dating,Relationship,jandarr
3,21,min_age,jandarr
4,35,max_age,jandarr
0,new_friends,Relationship,jane0906
1,long_term_dating,Relationship,jane0906
2,short_term_dating,Relationship,jane0906
3,26,min_age,jane0906
4,32,max_age,jane0906
0,new_friends,Relationship,jane0925
1,long_term_dating,Relationship,jane0925
2,24,min_age,jane0925
3,38,max_age,jane0925
0,new_friends,Relationship,jane_huang
1,short_term_dating,Relationship,jane_huang
2,19,min_age,jane_huang
3,36,max_age,jane_huang
0,new_friends,Relationship,jane_huang0118
1,long_term_dating,Relationship,jane_huang0118
2,short_term_dating,Relationship,jane_huang0118
3,24,min_age,jane_huang0118
4,54,max_age,jane_huang0118
0,new_friends,Relationship,jane_mary24
1,long_term_dating,Relationship,jane_mary24
2,26,min_age,jane_mary24
3,36,max_age,jane_mary24
0,new_friends,Relationship,janechenthecat
1,long_term_dating,Relationship,janechenthecat
2,short_term_dating,Relationship,janechenthecat
3,33,min_age,janechenthecat
4,60,max_age,janechenthecat
0,new_friends,Relationship,janelledewilde
1,22,min_age,janelledewilde
2,34,max_age,janelledewilde
0,new_friends,Relationship,janethsu
1,long_term_dating,Relationship,janethsu
2,short_term_dating,Relationship,janethsu
3,22,min_age,janethsu
4,32,max_age,janethsu
0,new_friends,Relationship,janewang_
1,long_term_dating,Relationship,janewang_
2,short_term_dating,Relationship,janewang_
3,18,min_age,janewang_
4,40,max_age,janewang_
0,new_friends,Relationship,janewu28
1,long_term_dating,Relationship,janewu28
2,short_term_dating,Relationship,janewu28
3,28,min_age,janewu28
4,35,max_age,janewu28
0,new_friends,Relationship,janice-ho
1,long_term_dating,Relationship,janice-ho
2,short_term_dating,Relationship,janice-ho
3,18,min_age,janice-ho
4,28,max_age,janice-ho
0,new_friends,Relationship,janice0602
1,long_term_dating,Relationship,janice0602
2,short_term_dating,Relationship,janice0602
3,30,min_age,janice0602
4,50,max_age,janice0602
0,new_friends,Relationship,janinec01
1,long_term_dating,Relationship,janinec01
2,short_term_dating,Relationship,janinec01
3,25,min_age,janinec01
4,40,max_age,janinec01
0,new_friends,Relationship,janizu
1,long_term_dating,Relationship,janizu
2,43,min_age,janizu
3,60,max_age,janizu
0,new_friends,Relationship,janizucenon
1,long_term_dating,Relationship,janizucenon
2,34,min_age,janizucenon
3,54,max_age,janizucenon
0,new_friends,Relationship,jannice_taco
1,long_term_dating,Relationship,jannice_taco
2,21,min_age,jannice_taco
3,38,max_age,jannice_taco
0,new_friends,Relationship,jas1458
1,long_term_dating,Relationship,jas1458
2,short_term_dating,Relationship,jas1458
3,20,min_age,jas1458
4,38,max_age,jas1458
0,new_friends,Relationship,jasminasun
1,long_term_dating,Relationship,jasminasun
2,40,min_age,jasminasun
3,60,max_age,jasminasun
0,new_friends,Relationship,jasminelininabox
1,long_term_dating,Relationship,jasminelininabox
2,short_term_dating,Relationship,jasminelininabox
3,19,min_age,jasminelininabox
4,34,max_age,jasminelininabox
0,new_friends,Relationship,jasminepatt
1,long_term_dating,Relationship,jasminepatt
2,short_term_dating,Relationship,jasminepatt
3,28,min_age,jasminepatt
4,33,max_age,jasminepatt
0,new_friends,Relationship,jasminnn11
1,long_term_dating,Relationship,jasminnn11
2,23,min_age,jasminnn11
3,29,max_age,jasminnn11
0,new_friends,Relationship,jason_chang30
1,23,min_age,jason_chang30
2,50,max_age,jason_chang30
0,new_friends,Relationship,jason_yc
1,long_term_dating,Relationship,jason_yc
2,short_term_dating,Relationship,jason_yc
3,23,min_age,jason_yc
4,50,max_age,jason_yc
0,new_friends,Relationship,jasonlu0133
1,long_term_dating,Relationship,jasonlu0133
2,short_term_dating,Relationship,jasonlu0133
3,24,min_age,jasonlu0133
4,54,max_age,jasonlu0133
0,new_friends,Relationship,jasonmorganlin
1,long_term_dating,Relationship,jasonmorganlin
2,short_term_dating,Relationship,jasonmorganlin
3,,Relationship,jasonmorganlin
4,25,min_age,jasonmorganlin
5,45,max_age,jasonmorganlin
0,long_term_dating,Relationship,jasontaike
1,short_term_dating,Relationship,jasontaike
2,18,min_age,jasontaike
3,38,max_age,jasontaike
0,short_term_dating,Relationship,jasonthomas69
1,casual_sex,Relationship,jasonthomas69
2,18,min_age,jasonthomas69
3,50,max_age,jasonthomas69
0,new_friends,Relationship,jasontsao0115
1,long_term_dating,Relationship,jasontsao0115
2,short_term_dating,Relationship,jasontsao0115
3,18,min_age,jasontsao0115
4,48,max_age,jasontsao0115
0,new_friends,Relationship,jasonwenstron
1,short_term_dating,Relationship,jasonwenstron
2,19,min_age,jasonwenstron
3,33,max_age,jasonwenstron
0,new_friends,Relationship,jaspergentleman2
1,long_term_dating,Relationship,jaspergentleman2
2,short_term_dating,Relationship,jaspergentleman2
3,casual_sex,Relationship,jaspergentleman2
4,18,min_age,jaspergentleman2
5,26,max_age,jaspergentleman2
0,new_friends,Relationship,jasrhensadiasa
1,long_term_dating,Relationship,jasrhensadiasa
2,short_term_dating,Relationship,jasrhensadiasa
3,22,min_age,jasrhensadiasa
4,48,max_age,jasrhensadiasa
0,new_friends,Relationship,jav671
1,22,min_age,jav671
2,48,max_age,jav671
0,new_friends,Relationship,java_lee
1,30,min_age,java_lee
2,78,max_age,java_lee
0,new_friends,Relationship,jay0626fred
1,long_term_dating,Relationship,jay0626fred
2,short_term_dating,Relationship,jay0626fred
3,19,min_age,jay0626fred
4,28,max_age,jay0626fred
0,long_term_dating,Relationship,jay34970
1,short_term_dating,Relationship,jay34970
2,25,min_age,jay34970
3,35,max_age,jay34970
0,new_friends,Relationship,jay94691
1,18,min_age,jay94691
2,30,max_age,jay94691
0,new_friends,Relationship,jaymeen22592
1,long_term_dating,Relationship,jaymeen22592
2,short_term_dating,Relationship,jaymeen22592
3,22,min_age,jaymeen22592
4,28,max_age,jaymeen22592
0,new_friends,Relationship,jaysu-o-matic
1,long_term_dating,Relationship,jaysu-o-matic
2,short_term_dating,Relationship,jaysu-o-matic
3,23,min_age,jaysu-o-matic
4,52,max_age,jaysu-o-matic
0,new_friends,Relationship,jaywuu
1,long_term_dating,Relationship,jaywuu
2,short_term_dating,Relationship,jaywuu
3,24,min_age,jaywuu
4,38,max_age,jaywuu
0,new_friends,Relationship,jaz_11259
1,long_term_dating,Relationship,jaz_11259
2,short_term_dating,Relationship,jaz_11259
3,22,min_age,jaz_11259
4,46,max_age,jaz_11259
0,new_friends,Relationship,jazzzzr
1,20,min_age,jazzzzr
2,38,max_age,jazzzzr
0,new_friends,Relationship,jblutiba
1,long_term_dating,Relationship,jblutiba
2,short_term_dating,Relationship,jblutiba
3,35,min_age,jblutiba
4,45,max_age,jblutiba
0,new_friends,Relationship,jc409
1,long_term_dating,Relationship,jc409
2,short_term_dating,Relationship,jc409
3,26,min_age,jc409
4,45,max_age,jc409
0,new_friends,Relationship,jcdeckard
1,long_term_dating,Relationship,jcdeckard
2,short_term_dating,Relationship,jcdeckard
3,20,min_age,jcdeckard
4,29,max_age,jcdeckard
0,new_friends,Relationship,jchen1029
1,long_term_dating,Relationship,jchen1029
2,short_term_dating,Relationship,jchen1029
3,18,min_age,jchen1029
4,32,max_age,jchen1029
0,new_friends,Relationship,jdaxx
1,long_term_dating,Relationship,jdaxx
2,short_term_dating,Relationship,jdaxx
3,21,min_age,jdaxx
4,44,max_age,jdaxx
0,new_friends,Relationship,jdvoyage
1,long_term_dating,Relationship,jdvoyage
2,short_term_dating,Relationship,jdvoyage
3,21,min_age,jdvoyage
4,44,max_age,jdvoyage
0,new_friends,Relationship,je616
1,long_term_dating,Relationship,je616
2,30,min_age,je616
3,45,max_age,je616
0,new_friends,Relationship,je_suis_leon
1,long_term_dating,Relationship,je_suis_leon
2,short_term_dating,Relationship,je_suis_leon
3,23,min_age,je_suis_leon
4,50,max_age,je_suis_leon
0,new_friends,Relationship,jean-168
1,short_term_dating,Relationship,jean-168
2,20,min_age,jean-168
3,40,max_age,jean-168
0,new_friends,Relationship,jeanbevs0119
1,long_term_dating,Relationship,jeanbevs0119
2,short_term_dating,Relationship,jeanbevs0119
3,27,min_age,jeanbevs0119
4,38,max_age,jeanbevs0119
0,new_friends,Relationship,jeanmikachen
1,long_term_dating,Relationship,jeanmikachen
2,short_term_dating,Relationship,jeanmikachen
3,20,min_age,jeanmikachen
4,32,max_age,jeanmikachen
0,new_friends,Relationship,jeantaipei
1,23,min_age,jeantaipei
2,52,max_age,jeantaipei
0,new_friends,Relationship,jeanwearsnojeans
1,long_term_dating,Relationship,jeanwearsnojeans
2,short_term_dating,Relationship,jeanwearsnojeans
3,24,min_age,jeanwearsnojeans
4,40,max_age,jeanwearsnojeans
0,new_friends,Relationship,jeanyma
1,42,min_age,jeanyma
2,55,max_age,jeanyma
0,new_friends,Relationship,jedhawaii
1,23,min_age,jedhawaii
2,33,max_age,jedhawaii
0,new_friends,Relationship,jeff82713
1,long_term_dating,Relationship,jeff82713
2,short_term_dating,Relationship,jeff82713
3,18,min_age,jeff82713
4,32,max_age,jeff82713
0,new_friends,Relationship,jeffdapunk
1,long_term_dating,Relationship,jeffdapunk
2,short_term_dating,Relationship,jeffdapunk
3,casual_sex,Relationship,jeffdapunk
4,25,min_age,jeffdapunk
5,40,max_age,jeffdapunk
0,new_friends,Relationship,jeffery_kt
1,long_term_dating,Relationship,jeffery_kt
2,short_term_dating,Relationship,jeffery_kt
3,casual_sex,Relationship,jeffery_kt
4,18,min_age,jeffery_kt
5,35,max_age,jeffery_kt
0,new_friends,Relationship,jeffpeng
1,18,min_age,jeffpeng
2,30,max_age,jeffpeng
0,new_friends,Relationship,jeffro999
1,long_term_dating,Relationship,jeffro999
2,short_term_dating,Relationship,jeffro999
3,23,min_age,jeffro999
4,50,max_age,jeffro999
0,new_friends,Relationship,jefftaila
1,long_term_dating,Relationship,jefftaila
2,short_term_dating,Relationship,jefftaila
3,casual_sex,Relationship,jefftaila
4,28,min_age,jefftaila
5,42,max_age,jefftaila
0,new_friends,Relationship,jeffteo1234
1,long_term_dating,Relationship,jeffteo1234
2,short_term_dating,Relationship,jeffteo1234
3,18,min_age,jeffteo1234
4,28,max_age,jeffteo1234
0,new_friends,Relationship,jeffyang1988
1,21,min_age,jeffyang1988
2,42,max_age,jeffyang1988
0,new_friends,Relationship,jelly-ai
1,long_term_dating,Relationship,jelly-ai
2,45,min_age,jelly-ai
3,60,max_age,jelly-ai
0,new_friends,Relationship,jen_yang
1,long_term_dating,Relationship,jen_yang
2,short_term_dating,Relationship,jen_yang
3,30,min_age,jen_yang
4,40,max_age,jen_yang
0,new_friends,Relationship,jenniferpascion
1,long_term_dating,Relationship,jenniferpascion
2,short_term_dating,Relationship,jenniferpascion
3,19,min_age,jenniferpascion
4,34,max_age,jenniferpascion
0,new_friends,Relationship,jennilynperalta
1,long_term_dating,Relationship,jennilynperalta
2,short_term_dating,Relationship,jennilynperalta
3,22,min_age,jennilynperalta
4,46,max_age,jennilynperalta
0,new_friends,Relationship,jennina_taco
1,long_term_dating,Relationship,jennina_taco
2,short_term_dating,Relationship,jennina_taco
3,20,min_age,jennina_taco
4,38,max_age,jennina_taco
0,new_friends,Relationship,jenninhaste
1,long_term_dating,Relationship,jenninhaste
2,short_term_dating,Relationship,jenninhaste
3,23,min_age,jenninhaste
4,52,max_age,jenninhaste
0,new_friends,Relationship,jenny530thecat
1,long_term_dating,Relationship,jenny530thecat
2,short_term_dating,Relationship,jenny530thecat
3,26,min_age,jenny530thecat
4,36,max_age,jenny530thecat
0,new_friends,Relationship,jenny_tu
1,37,min_age,jenny_tu
2,50,max_age,jenny_tu
0,new_friends,Relationship,jennyjian
1,long_term_dating,Relationship,jennyjian
2,20,min_age,jennyjian
3,30,max_age,jennyjian
0,new_friends,Relationship,jennysu61
1,long_term_dating,Relationship,jennysu61
2,short_term_dating,Relationship,jennysu61
3,44,min_age,jennysu61
4,65,max_age,jennysu61
0,new_friends,Relationship,jennytotthecat
1,long_term_dating,Relationship,jennytotthecat
2,27,min_age,jennytotthecat
3,45,max_age,jennytotthecat
0,long_term_dating,Relationship,jensenadam77
1,short_term_dating,Relationship,jensenadam77
2,21,min_age,jensenadam77
3,42,max_age,jensenadam77
0,new_friends,Relationship,jenyu_taco
1,18,min_age,jenyu_taco
2,26,max_age,jenyu_taco
0,new_friends,Relationship,jeremylintron
1,long_term_dating,Relationship,jeremylintron
2,short_term_dating,Relationship,jeremylintron
3,casual_sex,Relationship,jeremylintron
4,20,min_age,jeremylintron
5,38,max_age,jeremylintron
0,new_friends,Relationship,jermyluu
1,20,min_age,jermyluu
2,40,max_age,jermyluu
0,new_friends,Relationship,jerome-belgium
1,long_term_dating,Relationship,jerome-belgium
2,short_term_dating,Relationship,jerome-belgium
3,19,min_age,jerome-belgium
4,36,max_age,jerome-belgium
0,new_friends,Relationship,jerrychen1
1,long_term_dating,Relationship,jerrychen1
2,short_term_dating,Relationship,jerrychen1
3,18,min_age,jerrychen1
4,32,max_age,jerrychen1
0,new_friends,Relationship,jerrychenzeyu
1,long_term_dating,Relationship,jerrychenzeyu
2,short_term_dating,Relationship,jerrychenzeyu
3,20,min_age,jerrychenzeyu
4,38,max_age,jerrychenzeyu
0,new_friends,Relationship,jessic179jessie
1,long_term_dating,Relationship,jessic179jessie
2,28,min_age,jessic179jessie
3,45,max_age,jessic179jessie
0,new_friends,Relationship,jessic72
1,long_term_dating,Relationship,jessic72
2,short_term_dating,Relationship,jessic72
3,20,min_age,jessic72
4,30,max_age,jessic72
0,new_friends,Relationship,jessica-sun
1,long_term_dating,Relationship,jessica-sun
2,34,min_age,jessica-sun
3,48,max_age,jessica-sun
0,new_friends,Relationship,jessicabiebs310
1,long_term_dating,Relationship,jessicabiebs310
2,short_term_dating,Relationship,jessicabiebs310
3,18,min_age,jessicabiebs310
4,24,max_age,jessicabiebs310
0,new_friends,Relationship,jessicachu81
1,long_term_dating,Relationship,jessicachu81
2,30,min_age,jessicachu81
3,40,max_age,jessicachu81
0,new_friends,Relationship,jessicakz
1,long_term_dating,Relationship,jessicakz
2,short_term_dating,Relationship,jessicakz
3,18,min_age,jessicakz
4,29,max_age,jessicakz
0,new_friends,Relationship,jessie0802
1,25,min_age,jessie0802
2,35,max_age,jessie0802
0,new_friends,Relationship,jessika_yuan
1,long_term_dating,Relationship,jessika_yuan
2,short_term_dating,Relationship,jessika_yuan
3,18,min_age,jessika_yuan
4,28,max_age,jessika_yuan
0,new_friends,Relationship,jessy_0608
1,long_term_dating,Relationship,jessy_0608
2,26,min_age,jessy_0608
3,34,max_age,jessy_0608
0,new_friends,Relationship,jetivar007
1,long_term_dating,Relationship,jetivar007
2,short_term_dating,Relationship,jetivar007
3,19,min_age,jetivar007
4,36,max_age,jetivar007
0,new_friends,Relationship,jho03
1,long_term_dating,Relationship,jho03
2,35,min_age,jho03
3,55,max_age,jho03
0,new_friends,Relationship,jhoreig
1,long_term_dating,Relationship,jhoreig
2,short_term_dating,Relationship,jhoreig
3,29,min_age,jhoreig
4,74,max_age,jhoreig
0,new_friends,Relationship,jia-hau
1,long_term_dating,Relationship,jia-hau
2,18,min_age,jia-hau
3,30,max_age,jia-hau
0,new_friends,Relationship,jia-rong
1,long_term_dating,Relationship,jia-rong
2,short_term_dating,Relationship,jia-rong
3,18,min_age,jia-rong
4,26,max_age,jia-rong
0,new_friends,Relationship,jia-syuan
1,24,min_age,jia-syuan
2,34,max_age,jia-syuan
0,new_friends,Relationship,jia_chang
1,long_term_dating,Relationship,jia_chang
2,short_term_dating,Relationship,jia_chang
3,25,min_age,jia_chang
4,35,max_age,jia_chang
0,new_friends,Relationship,jiajialin0416
1,long_term_dating,Relationship,jiajialin0416
2,short_term_dating,Relationship,jiajialin0416
3,20,min_age,jiajialin0416
4,40,max_age,jiajialin0416
0,new_friends,Relationship,jiajialin1234
1,20,min_age,jiajialin1234
2,40,max_age,jiajialin1234
