birthDateDay,birthDateMonth,birthDateYear,bodytype,cats,childrenHave,childrenWant,diet,dogs,drinking,drugs,educationModifier,educationValue,gender,heightCm,locationCountryCode,locationFormatted,monogamous,orientation,religionModifier,religionValue,sign,smoking,status,username,weed
3,12,1981,,,,,,,socially,never,,university,man,162,tw,,,straight,,,sagittarius,no,single,playbbgun,
22,7,1987,,,,,,,socially,never,,university,man,0,tw,tai-chung-shih,,straight,,,,no,single,plingsk,
1,1,1974,average_build,,doesnt_have,wants,omnivore,,socially,never,,post_grad,man,187,tw,taipei,monogamous,straight,,,,no,single,pngkang,
7,9,1985,average_build,,doesnt_have,might_want,,has_dogs,socially,never,,university,woman,166,tw,hsin-chu,monogamous,straight,,catholicism,virgo,no,single,poison_ivytron,
17,8,1983,,,,,omnivore,,,,,,woman,155,tw,taipei,,straight,,,leo,,single,poisonivy77_taco,
6,6,1994,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,gemini,no,single,pompompurin0606,
29,11,1989,,,,,,,,never,,,man,175,tw,ta-ya,,straight,,,sagittarius,no,single,poponash,
10,1,1981,a_little_extra,has_cats,,,,,socially,,,,woman,0,tw,taipei,,straight,,,,no,single,popopeng,
25,6,1989,thin,,,,,,,never,,university,man,180,tw,ping-tung,,straight,,,cancer,no,single,por-zen,
10,5,1968,average_build,,,,,,not_at_all,never,,university,woman,155,tw,i-lan,,straight,,,,no,single,por5911,
22,5,1990,,,,,,has_dogs,socially,never,,,woman,170,tw,chih-kao-chuang,,straight,,,,no,single,potatochipsssss,
1,8,1976,fit,,,,,,,never,,,man,176,tw,tung-hai hua-yan bie-shu,,straight,,,,no,open_relationship,poxson,
1,11,1988,,,,,,,,,,,man,184,tw,ta-wan,,straight,,,,,single,pphillan,
22,4,1991,average_build,,,,omnivore,,socially,never,,university,woman,160,tw,taipei,monogamous,straight,,,,no,single,ppp1991,
10,3,1989,,,,,,,,,,,woman,0,tw,hsin-chu,,straight,,,,,single,praburockss,
29,9,1992,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,prada_o_nada,
30,5,1975,average_build,has_cats,,,omnivore,,socially,never,,post_grad,man,180,tw,,monogamous,straight,,,gemini,,single,praefectus_lupus,
15,7,1985,fit,,,,,,socially,never,,university,man,173,tw,shih-erh-chia,,straight,,,cancer,no,open_relationship,praveenveera,
22,6,1982,curvy,,,doesnt_want,omnivore,,socially,,,university,woman,0,tw,tai-chung-shih,non_monogamous,bisexual,,agnosticism,,,single,preebee,
8,3,1996,,,,,,,,never,,university,woman,0,tw,taipei,,bisexual,,,,no,single,prestoyun,
15,2,1987,,,,,,,,never,,,man,185,tw,taipei,,straight,,,,,single,price0880,
17,7,1983,a_little_extra,,,,,,,never,,post_grad,woman,0,tw,taipei,,straight,,,,no,single,psanalyst,
2,4,1994,average_build,,,,omnivore,,socially,never,,,man,170,tw,tai-chung-shih,,straight,,,,no,single,psp2341,
14,11,1986,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,puchiyen,
26,3,1992,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,puddingwang,
20,2,1982,used_up,,doesnt_have,might_want,,,,,,space_camp,woman,157,tw,taipei,,straight,,,pisces,,single,punkec,
17,11,1980,,,,,,,,never,,,woman,153,tw,hsin-chu,,straight,,,,no,single,pupupi,
13,10,1981,,,,,vegan,,,,,,woman,167,tw,pi-tzu-chien,,straight,,,,,single,purefish1013,
5,5,1977,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,purplesharon,
20,10,1992,average_build,,,,,,socially,never,,university,woman,154,tw,kao-hsiung-ka,,straight,but_its_not_important,,,no,single,pycksdew,
15,8,1979,average_build,,doesnt_have,might_want,,,often,never,,post_grad,man,182,tw,,,straight,,,leo,yes,open_relationship,pyyang,
9,8,1992,fit,,doesnt_have,doesnt_want,omnivore,,socially,never,,post_grad,man,180,tw,chien-cheng,,straight,and_laughing_about_it,atheism,leo,no,single,pyyt,
3,8,1991,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,q_queena,
21,12,1990,average_build,has_cats,,,,,socially,never,working_on,university,man,178,tw,taipei,,straight,,atheism,sagittarius,no,open_relationship,qed93,
16,11,1987,thin,,,,,,,,dropped_out_of,,woman,165,tw,taipei,,straight,,other,,,single,qingqingwang,
16,6,1996,,,,,,,socially,never,working_on,university,woman,160,tw,taipei,,straight,,,,no,single,qlily,
12,11,1984,average_build,,doesnt_have,might_want,omnivore,,not_at_all,never,,university,woman,0,tw,taipei,,straight,,buddhism,scorpio,no,single,qmeiasaurus,
14,7,1988,,,,,,,,,,,man,0,tw,nei-hu-nei,,straight,,,,,single,qmo2021,
5,11,1985,average_build,,,,omnivore,,socially,never,,university,woman,160,tw,taipei,,straight,,,scorpio,no,single,qoo1105,
16,6,1983,,,,,,,socially,never,,,man,0,tw,feng-shan,,straight,,,,,single,qoo5u,
16,5,1980,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,qqbe,
3,12,1978,thin,,doesnt_have,,,,socially,never,,post_grad,woman,162,tw,taipei,,straight,,,sagittarius,no,single,qqclare,
27,7,1977,,,,,,,socially,never,,,woman,0,tw,kao-hsiung-ka,monogamous,straight,and_its_important,christianity,leo,no,single,qqgq,
7,7,1977,,,,,,,often,never,,,woman,163,tw,tai-chung-shih,,bisexual,,,,no,single,qqirene,
3,9,1983,,,,,,,,never,,,woman,157,tw,,,straight,,,,,single,quantynn,
9,4,1990,,,doesnt_have,might_want,,,socially,never,,university,man,162,tw,tai-chung-shih,,straight,,,aries,no,single,quaozzyqua,
1,10,1978,,,,,,,,,,,woman,174,tw,taipei,,straight,,,,,single,quaquac,
3,2,1984,,,,,,,,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,queen_loves_you,
20,3,1988,,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,aries,no,single,queen_sad,
15,5,1993,overweight,,,,,,not_at_all,never,,,woman,165,tw,li-minh hsin-tsun,,straight,,,,,single,queenatzu,
9,10,1985,,,has,might_want,,,not_at_all,never,working_on,university,woman,0,tw,taipei,,straight,,,libra,no,single,queenielin,
18,9,1994,,,,,,,,never,,,woman,0,tw,,,straight,,,,,single,queeniepan,
11,4,1985,,,doesnt_have,,,,socially,never,,university,woman,0,tw,cheng-chung,,straight,but_its_not_important,buddhism,aries,no,single,queenieyeh,
13,9,1996,,,,,,,,,,,man,0,tw,ta-an-tou,,straight,,,,,single,quentincheng,
28,12,1983,,,,,,,,never,,,woman,0,tw,,,straight,,,,,single,quims,
8,5,1985,,,doesnt_have,,,,socially,never,,university,man,188,tw,hsin-chu,,straight,,,,no,single,quince17,
23,2,1984,,,,,,,,never,,,woman,0,tw,ta-jao,,straight,,,,,single,quizas1984,
25,3,1974,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,qvivi,
23,12,1983,average_build,,,,omnivore,,socially,,,post_grad,man,183,tw,taipei,,straight,,,capricorn,,single,r1470,
21,10,1981,,,has,,,,,never,,university,woman,0,tw,taipei,,straight,,,,no,single,rabbit-chaing,
17,9,1984,,,,,,has_dogs,,never,,university,man,0,tw,taipei,,straight,,,,yes,single,rabbywang,
5,2,1974,,,,,,,,never,,,woman,163,tw,taipei,,straight,,,,,single,rachcf,
8,8,1973,,,has,,,,,never,,,woman,160,tw,,,straight,and_its_important,catholicism,leo,no,single,rachel08inabox,
20,2,1990,average_build,,,,,,socially,sometimes,,university,man,183,tw,ta-peng-san-tsun,,straight,,other,pisces,,single,rad_le_ox,
12,8,1978,curvy,,doesnt_have,doesnt_want,omnivore,has_dogs,socially,never,,post_grad,woman,152,tw,taipei,,straight,and_laughing_about_it,agnosticism,leo,no,single,raga8088,
8,12,1994,,,,,,,,,,,woman,0,tw,chi-chang,,straight,,,,,single,rainbowann,
12,4,1980,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,rainsmoke,
4,3,1998,,,,,,,not_at_all,never,,university,woman,0,tw,kao-hsiung-ka,,straight,,,,no,single,rainychou,
1,10,1982,,,doesnt_have,doesnt_want,omnivore,,not_at_all,never,,post_grad,man,175,tw,lin-tzu-kou,,straight,,,libra,no,single,rainydayandmonda,
27,11,1975,a_little_extra,,,,omnivore,,often,,,university,man,175,tw,hsing-ya,,straight,,other,sagittarius,no,single,raisingdaniel,
30,10,1984,overweight,,,might_want,omnivore,,socially,never,,post_grad,man,175,tw,taipei,,straight,,,,yes,single,rajukun,
20,3,1987,fit,,,,vegan,,socially,never,,post_grad,man,175,tw,taipei,,straight,,,,no,single,rakhee424,
28,4,1970,fit,,doesnt_have,might_want,omnivore,,not_at_all,never,,,man,186,tw,tao-yan,monogamous,straight,but_its_not_important,christianity,taurus,no,single,ralf_tw1970,
27,4,1993,,,,,,,socially,never,,,man,0,tw,chao-yang-li,,straight,,,,sometimes,single,ralph_tu,
11,9,1984,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,rangrang5,
5,9,1987,,,doesnt_have,might_want,,,socially,never,,post_grad,woman,0,tw,taipei,monogamous,straight,,,virgo,no,single,rarac,
26,8,1976,fit,,doesnt_have,doesnt_want,vegan,,not_at_all,never,,post_grad,man,180,tw,,monogamous,straight,,agnosticism,virgo,no,single,rawveganonbike,
16,4,1983,fit,,doesnt_have,wants,omnivore,has_dogs,socially,never,,university,man,176,tw,taipei,non_monogamous,straight,,,aries,no,single,ray72416,
30,3,1990,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,raychiu7330,
28,10,1989,fit,,,,,,socially,,,university,man,184,tw,chiu-tsung,,straight,,,,,single,rayleii,
22,11,1992,curvy,,,,,,,,working_on,,woman,0,tw,taipei,,straight,,,,,single,rayna166,
19,5,1988,average_build,,doesnt_have,wants,omnivore,,socially,never,working_on,university,man,170,tw,,monogamous,straight,but_its_not_important,buddhism,taurus,no,single,rayyaco,
14,2,1988,,,,,,,,never,,,woman,0,tw,shan-tzu-hou,,straight,,,,,single,razellian,
27,4,1990,,,,,,,,,,,man,0,tw,taipei,,gay,,,,,single,rchentw,
13,7,1992,,,,,,,,,,,woman,0,tw,hsin-chu,,straight,,,,,single,rdolor,
11,9,1982,,,,,,,socially,never,working_on,university,woman,0,tw,tai-chung-shih,,straight,,,virgo,no,single,reaerare,
5,12,1979,,,,,omnivore,,socially,never,,,woman,165,tw,hsing-lung,,straight,,christianity,sagittarius,no,single,realzita,
3,5,1981,overweight,,,,,,socially,never,dropped_out_of,university,woman,0,tw,taipei,,straight,,,,no,single,rebecca_chang,
24,9,1987,thin,,,,,,socially,never,,university,woman,0,tw,taipei,monogamous,straight,,,,no,single,rebting,
2,2,1983,fit,,doesnt_have,,,,socially,never,working_on,post_grad,man,168,tw,taipei,monogamous,straight,,,aquarius,no,single,red-hh,
21,8,1985,,,,,,,,never,,,woman,0,tw,taipei,monogamous,straight,,,,no,single,redcloud02,
6,12,1974,,,doesnt_have,wants,omnivore,,socially,never,,university,man,171,tw,taipei,,straight,,buddhism,sagittarius,no,single,redearth23,
10,8,1988,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,redyinabox,
26,1,1981,average_build,,doesnt_have,,,,socially,never,,,woman,160,tw,taipei,monogamous,straight,,agnosticism,aquarius,no,single,reesespbcups26,
13,9,1977,fit,,doesnt_have,might_want,omnivore,,socially,never,,post_grad,woman,163,tw,taipei,monogamous,straight,,christianity,,no,single,reesesu,
8,6,1977,fit,has_cats,doesnt_have,,,,,never,,post_grad,woman,160,tw,taipei,monogamous,straight,,,gemini,no,single,regentinabox,
29,1,1995,,,,,,has_dogs,socially,,,,woman,0,tw,kao-hsiung-ka,,straight,,,aquarius,,seeing_someone,regina_chang,
11,4,1980,fit,has_cats,doesnt_have,might_want,omnivore,,socially,never,,university,woman,157,tw,taipei,monogamous,straight,,other,aries,no,single,reincarnation11,
31,5,1986,,,,,,,socially,never,working_on,university,woman,0,tw,taipei,,straight,,,,no,single,relax678,
10,6,1978,fit,,,,omnivore,,socially,never,,,man,178,tw,tai-chung-shih,,straight,,,gemini,no,single,relaxed_cat,
22,11,1987,,,,,,,not_at_all,,,,man,170,tw,taipei,,straight,,christianity,,sometimes,single,remooocuteinabox,
1,3,1984,,,,,,,,never,,,man,0,tw,tai-chung-shih,,straight,,,,,single,remytaiwan,
17,12,1994,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,renjames_taco,
22,9,1983,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,reno-r,
11,11,1990,fit,,,,omnivore,,,never,,post_grad,man,183,tw,taipei,monogamous,straight,,,scorpio,,single,rexyhodgkinson,
31,7,1987,rather_not_say,,doesnt_have,wants,,has_dogs,not_at_all,never,working_on,,woman,0,tw,kung-kuan-hou,,straight,,christianity,,no,single,reynaleda,
28,10,1977,fit,,doesnt_have,might_want,omnivore,,socially,never,working_on,post_grad,man,170,tw,kao-hsiung-ka,,straight,and_laughing_about_it,agnosticism,scorpio,no,single,rfrockets,
9,10,1983,,,,,,,,,,,woman,0,tw,hsin-chu,,straight,,,,,single,rhia1010,
6,2,1980,,has_cats,doesnt_have,,,,socially,never,working_on,post_grad,woman,0,tw,tu-cheng,,straight,,,aquarius,no,single,rice_penny,
1,7,1973,fit,,doesnt_have,,,has_dogs,socially,never,,post_grad,man,175,tw,taipei,,straight,,atheism,cancer,no,single,richardintaipei,
18,7,1975,fit,,,,,,,never,,,man,0,tw,taipei,,straight,,,,no,single,richardintpe,
14,11,1992,fit,,,,,,often,never,,,man,187,tw,taipei,,straight,,,,no,single,richietaiwan,
8,2,1993,fit,,,,,has_dogs,not_at_all,never,,,woman,163,tw,taipei,,straight,,catholicism,aquarius,no,single,riellabaderzon,
12,3,1991,,,,,omnivore,,socially,,,,woman,0,tw,hsin-chu,monogamous,straight,,,pisces,no,single,rimuy,
3,9,1988,full_figured,has_cats,doesnt_have,might_want,omnivore,has_dogs,socially,never,,university,man,166,tw,taipei,monogamous,straight,,atheism,virgo,no,single,rinochen,
23,2,1971,fit,,doesnt_have,,vegetarian,,socially,,,post_grad,man,183,tw,tao-yan,,straight,and_laughing_about_it,atheism,,no,single,riobravo77,
1,2,1979,average_build,,,,omnivore,,socially,never,,,woman,0,tw,hsin-chu,,straight,,,aquarius,no,single,rita021,
5,11,1981,average_build,,doesnt_have,,,,,never,,post_grad,woman,153,tw,taipei,,straight,,,scorpio,no,single,rita1105,
1,3,1982,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,rita1189,
24,10,1994,,,,,,,,never,,,woman,0,tw,tai-mao-wu-tsun,,straight,,,scorpio,,single,rita_rita1024,
2,10,1992,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,ritachenbb,
1,9,1985,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,ritahaha,
18,5,1989,,,,,,,,,,,woman,0,tw,kuei-tzu-keng,,straight,,,,,single,ritalee_,
5,5,1979,,,,,,,socially,never,,,woman,158,tw,taipei,,straight,,,,no,single,ritalin0505,
19,8,1990,,,,,,has_dogs,socially,never,,,woman,0,tw,taipei,,straight,,,,no,single,ritashihrou,
12,7,1988,fit,,,wants,omnivore,,socially,never,,university,woman,154,tw,chang-hua,,straight,,,,no,single,riva-,
11,1,1975,,,,,,,,never,,,woman,0,tw,,,straight,,,,,single,rizalai,
5,12,1986,,,,,,,,never,,university,woman,161,tw,taipei,,straight,,,,no,single,rizzielin,
14,1,1971,average_build,,,,,,socially,never,,university,man,188,tw,taipei,,straight,,,capricorn,no,single,rjwguitar,
8,3,1987,,,,,,,,never,,,woman,0,tw,hsin-chu,,straight,,,,,single,rlechier,
31,7,1982,fit,,doesnt_have,might_want,omnivore,,socially,never,,university,man,188,tw,taipei,monogamous,straight,,agnosticism,leo,no,single,robert0731,
29,10,1998,,,,,,,,,,,man,0,tw,,,straight,,,,,single,robert_1029,
20,6,1990,average_build,,,,,,socially,,working_on,,man,178,tw,pu-chien,,straight,,catholicism,gemini,no,single,robertsanjaya,
6,5,1994,,,,,,,socially,never,,post_grad,man,175,tw,kuan-tu,,straight,,atheism,taurus,no,single,robin-frenchguy,
19,3,1991,,,,,,,,,,,woman,0,tw,tai-chung-shih,,bisexual,but_its_not_important,agnosticism,,,single,robl9,
30,6,1993,average_build,has_cats,doesnt_have,,omnivore,has_dogs,socially,,working_on,post_grad,man,182,tw,hsin-chu,monogamous,straight,,,cancer,no,single,roblescoulter,
12,8,1993,,,,,,,,,,,woman,0,tw,hsin-chu,,straight,,,,,single,rocio_pthecat,
19,3,1993,fit,has_cats,,,,,socially,never,,university,man,174,tw,nan-tou,,straight,,,,no,single,rockseanu,
4,4,1972,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,rogercyc,
5,6,1993,fit,,,,omnivore,,socially,never,working_on,university,man,180,tw,hsin-chu,,straight,,,,no,single,rokky93,
28,11,1978,,,,,,,,,,,woman,0,tw,,monogamous,straight,,,,,single,role631128,
9,9,1990,,,,,,,socially,,,,man,180,tw,taipei,monogamous,straight,,,,no,single,roman3tehpony,
11,5,1990,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,romanlin,
28,10,1980,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,ronaldnavarette,
9,12,1980,,,,,,,,,,,woman,165,tw,taipei,monogamous,straight,,,sagittarius,no,single,roney3366,
8,8,1979,curvy,,,,,,not_at_all,never,,two_year_college,woman,161,tw,,,straight,,catholicism,,no,single,ronskie-o-matic,
12,8,1988,average_build,,,,omnivore,,,never,,university,man,174,tw,,,straight,,christianity,leo,no,single,roots0812,
21,9,1997,a_little_extra,,doesnt_have,,,,not_at_all,never,working_on,university,man,173,tw,taipei,,straight,,other,virgo,no,single,rory_fan,
31,3,1990,,has_cats,,,,has_dogs,socially,never,working_on,,woman,158,tw,kao-hsiung-ka,,straight,,christianity,aries,,single,rosalindacorpuz,
31,1,1979,thin,,,,omnivore,,socially,never,,university,woman,157,tw,taipei,,straight,,,aquarius,no,single,rosapjli,
3,6,1978,thin,,,,,,socially,never,,,woman,0,tw,ting-tung-shih,,straight,,,,no,single,rose0610,
22,8,1989,overweight,,doesnt_have,might_want,omnivore,,not_at_all,never,dropped_out_of,university,woman,160,tw,taipei,monogamous,straight,and_its_important,buddhism,leo,no,single,rosechou,
3,1,1988,average_build,,doesnt_have,might_want,,,socially,never,,post_grad,woman,166,tw,taipei,monogamous,straight,,atheism,capricorn,no,single,roseline5,
19,12,1981,,,,,,,,never,,,woman,0,tw,hung-nan-li,,straight,,,,,single,rosemaymania,
11,11,1995,thin,has_cats,,,,,,never,,university,woman,155,tw,taipei,,bisexual,,,,no,single,rosemimilily,
12,10,1980,fit,,,,omnivore,,socially,never,,university,woman,157,tw,taipei,,straight,,buddhism,libra,no,single,roseserena,
9,9,1992,,,doesnt_have,might_want,,,socially,never,,university,woman,161,tw,taipei,monogamous,straight,,,virgo,no,single,rosietang,
12,1,1991,thin,,doesnt_have,might_want,omnivore,,socially,never,,university,man,178,sn,"singapore, singapore",,straight,but_its_not_important,agnosticism,capricorn,no,single,ross_0,
15,12,1984,,,,,,has_dogs,socially,never,,university,man,174,tw,tai-chung-shih,,straight,,,,no,single,rotatefrog,
5,5,1990,rather_not_say,,,,,,,,,,woman,0,tw,chiu-tso-tzu,,straight,,,,,single,rowena_atuan,
25,3,1978,fit,has_cats,,,,,socially,never,,post_grad,woman,168,tw,taipei,,straight,,agnosticism,aries,no,single,roxanne0120,
19,8,1989,,,,,,,,,,,woman,158,tw,taipei,,straight,,,,sometimes,single,roxy0819,
1,3,1973,overweight,,doesnt_have,might_want,omnivore,,not_at_all,never,,post_grad,man,175,tw,taipei,monogamous,straight,,agnosticism,pisces,no,single,roy777ca,
29,7,1982,,has_cats,,,,,often,never,,post_grad,woman,161,tw,taipei,,straight,,agnosticism,leo,,single,royecatalina,
20,8,1973,,,,,,,,never,,,man,0,tw,yung-hsing-li,,straight,,,,,single,rrd45,
4,8,1993,,,,,,,socially,never,working_on,university,man,0,tw,,,straight,,,leo,,single,rtrtirtie,
8,9,1981,average_build,,,,,,not_at_all,never,,post_grad,man,171,tw,taipei,,gay,,,virgo,no,single,ru8456,
16,2,1990,,,,,,,socially,never,,university,woman,0,tw,chang-hua,,straight,,,aquarius,no,single,ruby_ruyu,
13,11,1990,,,,,,,socially,,,,man,0,tw,taipei,,straight,,,,,single,ruehl1892,
1,7,1990,,,,,,,,,,,woman,0,tw,san-pu-chu,,straight,,,,,single,rueiying,
18,10,1976,fit,,,,,,socially,never,working_on,,woman,168,tw,taipei,monogamous,straight,,buddhism,libra,no,single,ruhsu1018,
26,12,1994,average_build,,doesnt_have,doesnt_want,,has_dogs,,never,,two_year_college,woman,0,tw,tai-chung-shih,,straight,,,capricorn,no,single,ruixi,
25,7,1968,,,,,,,,never,,high_school,woman,0,tw,miao-li,,straight,,buddhism,,no,single,ruiyanpeng_taco,
1,12,1981,,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,,no,single,runnerrocks,
28,4,1982,average_build,,doesnt_have,might_want,omnivore,,socially,never,working_on,university,woman,163,tw,tai-chung-shih,monogamous,straight,but_its_not_important,agnosticism,taurus,no,single,ruru065,
23,11,1979,fit,,doesnt_have,wants,omnivore,,socially,never,,university,man,180,tw,kao-hsiung-ka,,straight,but_its_not_important,agnosticism,sagittarius,no,seeing_someone,rustyintaiwan,
24,4,1984,average_build,,doesnt_have,,omnivore,,socially,never,,post_grad,woman,159,tw,hsin-chu,monogamous,straight,,,taurus,no,single,ruthtian,
12,6,1993,average_build,,doesnt_have,might_want,,,often,never,,university,woman,171,tw,taipei,,straight,,,gemini,no,single,ruyunhuang,
17,11,1991,,,,,,,,,,,man,0,tw,,,straight,,,,,single,rvva36,
1,1,1977,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,ryanbrady1,
26,3,1997,thin,,doesnt_have,might_want,,,not_at_all,never,working_on,university,woman,157,tw,kao-hsiung-ka,,straight,,agnosticism,,no,single,ryleevasaurus,
14,9,1992,,has_cats,,,,,socially,,,,woman,158,tw,hsing-ya,,straight,,,,no,single,rylie0000,
28,1,1980,average_build,has_cats,,,omnivore,,socially,never,,two_year_college,woman,158,tw,,,straight,,,,no,single,ryouko-liao,
14,5,1993,,,doesnt_have,might_want,,,not_at_all,never,working_on,university,man,173,tw,tai-chung-shih,monogamous,straight,but_its_not_important,atheism,taurus,no,single,s-chi,
21,11,1979,curvy,,doesnt_have,wants,,,socially,never,,university,woman,160,tw,yan-shan,monogamous,straight,,,scorpio,no,single,s-ching,
25,2,1988,,,,,,,,never,,,woman,163,tw,taipei,,straight,,,,,single,s11718,
14,10,1990,,,,,,,,never,,,man,0,tw,liu-chang-li,,straight,,,,,single,s5273,
1,5,1990,,,doesnt_have,might_want,,,,never,,,woman,163,tw,tai-chung-shih,,straight,,,,yes,single,s8181520,
5,11,1993,fit,,,,,,not_at_all,never,,,woman,158,tw,fan-po,,straight,,,scorpio,no,single,s8905221,
13,3,1987,average_build,,doesnt_have,,omnivore,,socially,never,,university,man,177,tw,taipei,monogamous,straight,,,,sometimes,single,s_wilkz,
17,9,1966,rather_not_say,,doesnt_have,wants,omnivore,,not_at_all,never,working_on,,woman,0,tw,taipei,,straight,but_its_not_important,buddhism,virgo,no,single,sabrina0917,
8,5,1980,fit,,,,omnivore,,socially,never,,university,woman,154,tw,kao-hsiung-ka,,straight,but_its_not_important,christianity,taurus,no,seeing_someone,sabrina8888tw,
26,12,1969,,,,,,,socially,never,,university,woman,168,tw,taipei,monogamous,straight,,,capricorn,,single,saci_yang,
17,9,1987,fit,,,,,,socially,,,,man,185,tw,wa-tzu-ti,,straight,,,,no,single,saichom,
19,11,1988,average_build,,doesnt_have,might_want,,has_dogs,socially,never,,university,woman,158,tw,hsin-chu,,straight,,catholicism,scorpio,no,single,sairanylanna,
11,10,1989,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,saladsarah,
10,10,1981,a_little_extra,,doesnt_have,,,,,never,,university,woman,173,tw,feng-shan,monogamous,straight,,,,,single,sally_1010,
14,12,1984,,,doesnt_have,,omnivore,has_dogs,not_at_all,never,working_on,,woman,0,tw,taipei,,straight,,,sagittarius,no,single,sally_kuo,
1,1,1998,thin,,doesnt_have,,,has_dogs,socially,never,,,woman,149,tw,,monogamous,gay,,,,no,single,salvadorfang,
8,8,1988,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,sam0808thecat,
31,3,1998,,,,,,,,,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,sam31046,
6,8,1973,,,,,,,,never,,,man,186,tw,taipei,,straight,,,,,single,sam5186431,
14,2,1985,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,sam_lee_shin,
8,10,1991,curvy,has_cats,doesnt_have,,,,socially,,,university,woman,156,tw,taipei,,straight,,,libra,sometimes,single,samantha1008tron,
3,10,1989,,has_cats,doesnt_have,,,has_dogs,socially,never,,university,woman,167,tw,taipei,,straight,,buddhism,libra,no,single,samantha1110,
14,8,1986,fit,has_cats,doesnt_have,,,,socially,never,,,woman,158,tw,taipei,,straight,,,leo,no,single,samanthachang814,
8,8,1988,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,sami0808,
7,1,1973,fit,,doesnt_have,doesnt_want,omnivore,,,never,,post_grad,woman,172,tw,taipei,,straight,,atheism,,no,single,samiraprof,
16,7,1985,,,,,,,,,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,sammi-tsai,
20,5,1986,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,sammi_cool,
29,3,1989,,,,,,,,never,,,woman,0,tw,ting-chiao,,straight,,,,,single,sammiecai,
18,1,1985,thin,,,,vegetarian,,not_at_all,never,,post_grad,man,165,tw,,,straight,,,,no,single,samten_taco,
29,12,1986,a_little_extra,,doesnt_have,,omnivore,,socially,never,,university,man,170,tw,taipei,,straight,,christianity,capricorn,no,single,samuelliu,
5,1,1989,,,,,,,,never,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,samwwj,
8,8,1998,,,,,,,,,,,man,0,tw,,,straight,,,,,single,san_zh_ar,
25,5,1981,,,,might_want,,,socially,,,university,woman,163,tw,hsin-chu,,straight,,,gemini,no,seeing_someone,sanabel18,
10,2,1970,curvy,,has,,,,socially,never,working_on,two_year_college,woman,163,tw,,monogamous,straight,and_its_important,christianity,aquarius,no,single,sandian77,
6,8,1998,,,,,,,,,working_on,university,woman,156,tw,taipei,,straight,,,,sometimes,open_relationship,sandra0806,
24,9,1990,,,,,,,,,,,man,0,tw,,,straight,,,,,single,sandrointaipei,
2,6,1966,thin,,,,,,,never,,,woman,160,tw,yung-ho,,straight,,,,,single,sandy0602,
31,5,1978,curvy,,,wants,,,socially,never,,post_grad,woman,165,tw,taipei,,straight,,,,no,single,sandychain,
7,8,1972,average_build,,,,,,not_at_all,never,,university,woman,158,tw,tai-chung-shih,,straight,,,leo,no,single,sandyhsu61,
9,2,1995,,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,,no,single,sandyliu0209,
27,2,1982,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,sometimes,single,sandyts,
1,1,1988,,,doesnt_have,wants,,,socially,never,working_on,university,woman,157,tw,fan-she-chiao,,straight,,catholicism,capricorn,no,single,sangxien,
4,11,1979,,has_cats,,,,,not_at_all,never,,,woman,165,tw,taipei,,straight,,,,no,single,sara-ssra,
31,3,1997,,,,,,,socially,,,university,woman,165,tw,ma-yan-tou,,straight,,,aries,,single,sarah_1331,
24,11,1981,,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,0,tw,taipei,monogamous,straight,,,,no,single,sarah_jck,
18,7,1992,,has_cats,,,,,socially,,,,woman,0,tw,,,straight,,,,,single,saralxuan,
