birthDateDay,birthDateMonth,birthDateYear,bodytype,cats,childrenHave,childrenWant,diet,dogs,drinking,drugs,educationModifier,educationValue,gender,heightCm,locationCountryCode,locationFormatted,monogamous,orientation,religionModifier,religionValue,sign,smoking,status,username,weed
3,9,1985,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,jav671,
28,9,1970,,,,,,,,never,,,man,0,tw,,,straight,,,,,single,java_lee,
26,6,1990,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,jay0626fred,
4,2,1981,fit,,doesnt_have,,omnivore,,socially,never,,post_grad,man,175,tw,taipei,,straight,but_its_not_important,catholicism,aquarius,sometimes,single,jay34970,
14,3,1994,,,,,,,,,,,man,171,tw,taipei,,straight,,,,,single,jay94691,
22,5,1992,,,,,,,,,,,man,0,tw,hsin-chu,,straight,,,,,single,jaymeen22592,
4,3,1983,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,jaysu-o-matic,
4,4,1982,average_build,,,,,,,,dropped_out_of,university,man,0,tw,taipei,,straight,,,,,single,jaywuu,
11,11,1986,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,jaz_11259,
30,6,1990,jacked,,,,,,socially,never,,,man,0,tw,taipei,,straight,,,,no,single,jazzzzr,
19,10,1990,,,,,,,,,,,man,0,tw,tao-yan,,bisexual,,,,,single,jblutiba,
9,4,1981,overweight,,has,,,,socially,never,,post_grad,woman,172,tw,taipei,,straight,,,aries,no,single,jc409,
31,8,1985,average_build,,doesnt_have,,,,socially,never,,post_grad,man,173,tw,taipei,,straight,and_laughing_about_it,agnosticism,virgo,no,single,jcdeckard,
29,10,1993,,,,,,,,never,,university,woman,0,tw,taipei,,straight,,,,no,single,jchen1029,
18,12,1986,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,jdaxx,
9,7,1987,,,,,,,socially,never,,post_grad,woman,163,tw,taipei,,straight,,,,no,single,jdvoyage,
26,10,1983,average_build,,,,,,socially,never,,university,woman,168,tw,tai-chung-shih,,straight,,,scorpio,no,single,je616,
23,5,1984,average_build,,,,,,,,,,man,178,tw,kao-hsiung-ka,,straight,,,,,single,je_suis_leon,
4,6,1989,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,jean-168,
1,12,1990,average_build,,doesnt_have,wants,vegetarian,has_dogs,socially,never,working_on,university,woman,161,tw,tai-chung-shih,monogamous,straight,and_its_important,catholicism,leo,no,single,jeanbevs0119,
19,1,1993,,,,,,,,never,,,woman,153,tw,taipei,,straight,,,capricorn,,single,jeanmikachen,
8,8,1983,,,,,,,,never,,,man,165,tw,taipei,,straight,,,,,single,jeantaipei,
12,4,1985,,has_cats,,,,,socially,,,,woman,168,tw,taipei,,straight,,,,yes,single,jeanwearsnojeans,
11,12,1970,,has_cats,,,,has_dogs,not_at_all,never,,,man,0,tw,kao-hsiung-ka,,gay,,,,no,single,jeanyma,
1,1,1981,,,,,,,not_at_all,never,,university,man,170,tw,chang-hua,,straight,,,,no,seeing_someone,jedhawaii,
13,7,1993,,,,,,,,,,,man,0,tw,lu-chou,,straight,,,,,single,jeff82713,
17,6,1980,average_build,,,,,,socially,never,working_on,post_grad,man,180,tw,tou-hu,,straight,,,,sometimes,seeing_someone,jeffdapunk,
27,11,1982,thin,,,,,,often,never,,post_grad,man,173,tw,taipei,,straight,,,,yes,single,jeffery_kt,
2,2,1993,,,,,,,not_at_all,never,,,man,0,tw,,,straight,,,,sometimes,single,jeffpeng,
18,7,1984,,,,,,,,never,,,man,0,tw,,,straight,,,,,single,jeffro999,
1,1,1962,average_build,,doesnt_have,doesnt_want,omnivore,,,never,,post_grad,man,173,tw,taipei,,straight,and_its_important,other,leo,no,single,jefftaila,
8,11,1994,,,,,,,socially,never,,,man,0,tw,taipei,,straight,,,,no,single,jeffteo1234,
24,9,1988,fit,,,,,,socially,never,,,man,183,tw,taipei,,straight,,,,no,single,jeffyang1988,
13,2,1962,,,,,,,socially,never,,,woman,0,tw,tai-chung-shih,monogamous,straight,,,,no,single,jelly-ai,
12,2,1983,thin,,doesnt_have,might_want,,,,never,,post_grad,woman,163,tw,kao-hsiung-ka,,straight,,,,,single,jen_yang,
16,1,1992,,,,,,,not_at_all,never,,,woman,160,tw,tai-chung-shih,,straight,,catholicism,,no,single,jenniferpascion,
23,5,1985,,,,,,,,never,,,woman,0,tw,chang-hua,,straight,,,,,single,jennilynperalta,
23,8,1990,,,,,,,,,,,woman,0,tw,hou-lung-tzu,,straight,,,,,single,jennina_taco,
3,8,1983,,,,,,,,,,post_grad,woman,0,tw,taipei,,straight,,agnosticism,,,single,jenninhaste,
30,5,1993,fit,,,,omnivore,,socially,never,,,woman,0,tw,taipei,,straight,,,,no,single,jenny530thecat,
1,3,1978,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,jenny_tu,
27,7,1996,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,jennyjian,
1,1,1961,,,has,doesnt_want,,has_dogs,not_at_all,never,,university,woman,155,tw,taipei,,straight,but_its_not_important,buddhism,capricorn,no,single,jennysu61,
30,8,1990,,,,,,,,never,,,woman,0,tw,lin-tso,,straight,,,virgo,no,single,jennytotthecat,
16,8,1987,,,,,,,,never,,,man,180,tw,lung-shan,monogamous,straight,,,,,single,jensenadam77,
7,3,1996,,,,,,,,never,,,man,0,tw,lun-hsin,,straight,,,,,single,jenyu_taco,
10,11,1990,,,,,,,,,,,man,0,tw,,,straight,,,,,single,jeremylintron,
29,10,1989,average_build,,,,,,,never,,,man,178,tw,taipei,,straight,,,,,single,jermyluu,
4,7,1991,average_build,,,,,,,never,,post_grad,man,179,tw,,,straight,,,,,single,jerome-belgium,
15,7,1989,,,,,,,socially,never,,university,man,181,tw,tai-chung-shih,,straight,,,,no,single,jerrychen1,
16,9,1990,,,,,,,not_at_all,never,,,woman,0,tw,tai-chung-shih,,straight,,,,no,single,jerrychenzeyu,
28,10,1983,average_build,,doesnt_have,wants,,,socially,never,,,woman,179,tw,taipei,,straight,,,scorpio,no,single,jessic179jessie,
2,7,1993,thin,,doesnt_have,wants,omnivore,,,,working_on,,woman,156,tw,kao-hsiung-ka,,straight,,,cancer,,single,jessic72,
2,5,1974,,,,,,,socially,never,,two_year_college,woman,165,tw,kao-hsiung-ka,monogamous,straight,,christianity,taurus,no,single,jessica-sun,
14,10,1992,,,,,,,,never,,,woman,160,tw,hsin-chu,,straight,,,,no,single,jessicabiebs310,
28,5,1981,,,,,,has_dogs,,never,,,woman,168,tw,taipei,,straight,,christianity,gemini,,single,jessicachu81,
5,9,1993,thin,,,,,,,never,,university,woman,169,tw,taipei,,straight,,,,,single,jessicakz,
2,8,1986,,,doesnt_have,might_want,,,socially,never,,post_grad,woman,0,tw,tai-chung-shih,,straight,,,leo,no,single,jessie0802,
24,2,1995,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,jessika_yuan,
8,6,1990,,,doesnt_have,might_want,,,not_at_all,never,,university,woman,163,tw,san-chiao-tzu,,straight,,,,no,single,jessy_0608,
1,3,1991,,,,,,,,,,,man,0,tw,,,straight,,,,,single,jetivar007,
2,1,1982,,,,,,,,,,,woman,0,tw,miao-li,,straight,,,,,single,jho03,
20,11,1972,,,has,,,,,,,,woman,152,tw,,,straight,,catholicism,scorpio,,seeing_someone,jhoreig,
29,10,1991,average_build,,doesnt_have,might_want,vegan,,socially,never,,post_grad,man,173,tw,tao-yan,monogamous,straight,,agnosticism,,no,single,jia-hau,
5,9,1994,,,,,omnivore,,not_at_all,never,,,woman,160,tw,kao-hsiung-ka,,straight,,,virgo,no,single,jia-rong,
7,9,1989,thin,,doesnt_have,wants,omnivore,,socially,never,,university,woman,163,tw,taipei,,straight,,other,virgo,no,seeing_someone,jia-syuan,
6,1,1991,fit,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,163,tw,taipei,,straight,,,capricorn,no,single,jia_chang,
16,4,1989,fit,,,,,has_dogs,socially,never,,,woman,0,tw,,,straight,,,,no,single,jiajialin0416,
16,4,1989,fit,,,,,has_dogs,socially,never,working_on,,woman,0,tw,,,straight,,,aries,no,single,jiajialin1234,
12,9,1986,,,doesnt_have,wants,omnivore,,socially,never,,post_grad,man,172,tw,tao-yan,monogamous,straight,,,virgo,no,single,jiamingchang,
14,6,1990,,,,,,,,never,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,jianfong,
15,4,1996,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,jiasonn,
25,9,1984,,,,,,,,,,,man,0,tw,tai-chung-shih,,straight,,,,,single,jiebuli,
9,10,1991,,,,,,,,never,,,woman,0,tw,,,straight,,,,,single,jillchenthecat,
10,7,1984,a_little_extra,,doesnt_have,might_want,omnivore,,socially,never,,post_grad,man,168,tw,,monogamous,straight,but_its_not_important,buddhism,cancer,no,single,jimlee0710,
1,3,1996,,,,,,,,,,,man,0,tw,tai-chung-shih,,straight,,,,,single,jimmerylin,
31,10,1977,fit,,,,,,,never,,university,man,183,tw,taipei,,straight,,christianity,,,single,jimmy00077,
1,1,1996,,,,,,,not_at_all,never,,university,man,191,tw,feng-shan,,straight,,,,no,single,jimmy_huang1,
10,10,1982,,,,,,,,never,,,man,0,tw,tai-chung-shih,,straight,,,,,single,jimmyc1010,
17,5,1983,fit,,,,,,not_at_all,,,university,man,188,tw,taipei,,straight,,,taurus,no,single,jimmye13,
20,4,1990,fit,,doesnt_have,,,,socially,never,dropped_out_of,university,man,175,tw,ta-ping-lin,,straight,but_its_not_important,buddhism,taurus,no,single,jimmyjuan1990,
26,12,1985,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,jimmylin_,
16,5,1979,,,doesnt_have,doesnt_want,,,socially,never,,,man,0,tw,nan-kan,,straight,,,pisces,no,single,jimtang0516,
13,8,1994,,,,,,has_dogs,,,,university,woman,166,tw,kuang-ming-tsun,,straight,,,,,single,jing0813,
13,4,1993,average_build,has_cats,doesnt_have,might_want,omnivore,,,never,,university,woman,155,tw,chang-hua,,straight,,,aries,no,single,jing_93,
18,10,1997,,,,,,,,,,,man,0,tw,lo-tso,,straight,,,,,single,jing_hong,
19,1,1986,,,,,,,,,,,woman,0,tw,tung-fen,,straight,,,,,single,jingerfromspace,
26,6,1976,,,,,,,,never,,,woman,0,tw,chi-lung,,straight,,,cancer,,single,jings0626,
16,12,1991,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,jion3526,
18,2,1985,,,doesnt_have,might_want,,,not_at_all,never,working_on,university,man,0,tw,tao-yan,,straight,,,scorpio,sometimes,single,jishan,
12,11,1992,,,,,,,,,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,jiyoo_taco,
10,2,1994,average_build,,doesnt_have,,,,socially,,working_on,two_year_college,man,183,tw,kang-tzu-ping,non_monogamous,straight,,,,no,open_relationship,jj7810,
7,10,1984,,,,,,,,never,,university,man,0,tw,taipei,monogamous,straight,,,libra,,single,jjack_taco,
2,10,1987,,,,,,,socially,never,,,man,173,tw,taipei,,straight,,,,yes,single,jjasonn87,
1,11,1986,fit,,doesnt_have,,omnivore,,socially,never,,university,man,191,tw,hsin-chu,,straight,but_its_not_important,christianity,,no,single,jjbrown78,
22,11,1989,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,jjccchen,
5,9,1970,,,doesnt_have,,,has_dogs,socially,,,,man,170,tw,wu-fen-pu,,straight,,,virgo,yes,single,jkfromtw,
6,11,1991,average_build,,,,omnivore,,socially,,,university,woman,165,tw,chang-hua,,straight,,,scorpio,no,single,jlc2003,
4,4,1986,fit,,,,,,socially,never,working_on,post_grad,man,0,tw,,,straight,,,,,single,jldriscoll1982,
4,9,1988,average_build,,,,,,,never,,,man,0,tw,tai-chung-shih,,straight,,,,no,single,jlin94,
30,10,1985,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,scorpio,no,single,jn_wu,
1,4,1990,,,doesnt_have,wants,,,,never,,,woman,155,tw,,monogamous,straight,,,aries,no,single,jo12345aa,
24,6,1997,,,,,,,socially,never,,,woman,160,tw,taipei,,straight,,,,no,single,joan624lftl,
7,10,1980,,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,162,tw,tai-chung-shih,monogamous,straight,,,libra,no,single,joanearth,
3,3,1990,,,,,,,,,,,woman,0,tw,shu-lan-chieh,,straight,,,,,single,joanne7979,
31,1,1989,average_build,,,,,,socially,never,,university,woman,158,tw,taipei,,straight,,,,no,single,joanneecc,
4,11,1976,,,,,,,not_at_all,never,,post_grad,woman,165,tw,taipei,,straight,,,,no,single,joannelee1104,
7,2,1993,,,,,,,,,,,woman,171,tw,taipei,,straight,,christianity,aquarius,no,single,joannsu,
1,4,1978,,,,wants,,,not_at_all,never,,university,woman,0,tw,taipei,,straight,,,,no,single,joantai,
10,1,1980,average_build,,,,,,socially,never,dropped_out_of,university,woman,170,tw,taipei,,straight,,,capricorn,no,single,joanyao,
27,7,1986,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,open_relationship,jobieasaurus,
15,3,1993,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,jocelyn-c,
23,9,1979,thin,,,,omnivore,has_dogs,socially,,working_on,university,woman,158,tw,taipei,,straight,,,libra,,single,jocelyneliu,
22,10,1978,,,doesnt_have,,,,socially,,,,woman,168,tw,hsiu-lang,,straight,,,libra,sometimes,single,jochien,
30,11,1983,average_build,,,,,,,never,,,man,170,tw,taipei,,straight,,,,,single,joe935191,
19,8,1989,average_build,,doesnt_have,,omnivore,,socially,never,,university,man,178,tw,taipei,,straight,,,leo,sometimes,single,joe_lynch,
6,3,1989,,,doesnt_have,,,,socially,never,,,man,168,tw,nan-men,,straight,,,,no,single,joechien,
18,9,1974,fit,has_cats,doesnt_have,might_want,omnivore,,socially,,,post_grad,man,176,tw,,,straight,,,virgo,sometimes,single,joehoasaurus,
16,7,1992,fit,,,,,,,never,,,man,0,tw,taipei,,straight,,,,no,single,joehuredgf,
21,9,1967,average_build,,has,might_want,,,socially,never,working_on,,man,173,tw,chien-kung-hsin-tsun,monogamous,straight,,,,no,open_relationship,joeshan6777,
23,3,1994,,,doesnt_have,might_want,,has_dogs,socially,never,working_on,university,man,0,tw,taipei,,gay,,,aries,no,single,joeycl,
20,9,1990,a_little_extra,,doesnt_have,,omnivore,has_dogs,socially,never,,university,man,163,tw,,monogamous,straight,,agnosticism,virgo,no,single,joeysu542,
22,9,1993,,,,,,has_dogs,,never,,,man,0,tw,taipei,,bisexual,,,,,single,johandsome-,
1,3,1977,average_build,,doesnt_have,,omnivore,,not_at_all,never,,university,man,173,tw,taipei,,straight,,catholicism,aries,no,single,johnfore,
2,1,1980,average_build,,,,omnivore,,socially,,,,man,185,tw,taipei,,straight,,,capricorn,no,single,johnk0102,
30,1,1975,fit,,doesnt_have,might_want,,,socially,never,,university,man,171,tw,shui-li-she,monogamous,straight,,,aquarius,no,single,johnniebig,
25,7,1991,,,,,,,,,,,man,0,tw,hsin-chu,,straight,,,,,single,johnny_1900,
22,6,1982,,,doesnt_have,,,,socially,never,,university,man,186,tw,kao-hsiung-ka,,straight,,,taurus,no,single,johnnymvp,
27,12,1987,,,,,,,,never,,,man,0,tw,lan-ya,,straight,,,,,single,johnricky123,
23,6,1998,,,,,,,,,,,man,0,tw,chu-hua,,straight,,,,,single,johnsonsk8,
2,2,1987,fit,,doesnt_have,might_want,omnivore,,often,sometimes,,university,man,179,tw,taipei,non_monogamous,straight,,christianity,,sometimes,single,johntpe,
24,6,1971,average_build,,doesnt_have,,omnivore,,not_at_all,never,,post_grad,man,188,tw,,monogamous,straight,,agnosticism,cancer,no,single,johnwarrenlewis,
7,2,1988,average_build,,,,,,socially,never,,post_grad,man,174,tw,taipei,,straight,,,,sometimes,single,johnwu-,
28,11,1992,,,,,,,socially,never,,,man,196,tw,taipei,,straight,,,,no,single,johnyperfecto,
30,3,1978,,,,,,,socially,never,,post_grad,woman,155,tw,taipei,,straight,,,,,single,joieeee,
21,12,1988,overweight,,doesnt_have,might_want,,,socially,never,working_on,university,woman,152,tw,taipei,,straight,,,sagittarius,no,single,joliechen,
9,4,1985,fit,,,,,,,never,,,man,183,tw,taipei,,straight,,,,,single,jomaben,
21,5,1987,fit,,doesnt_have,,,,socially,never,,space_camp,man,170,tw,tai-chung-shih,,straight,,,,no,single,jonasjojo521,
28,5,1981,,,,,,,,never,,,man,183,tw,erh-chung,,straight,,,,,single,jonson_jin,
13,10,1983,average_build,has_cats,,,omnivore,,socially,,,university,man,194,tw,taipei,,straight,,agnosticism,libra,no,single,joomgee,
12,1,1982,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,jordan-wang,
7,10,1994,,,,,,,not_at_all,,,post_grad,man,178,tw,taipei,,straight,,,,,single,jose-16,
8,11,1979,average_build,,doesnt_have,doesnt_want,,,socially,never,,university,man,168,tw,,,straight,,,scorpio,no,single,joseph-c-s,
23,2,1981,,,,,,,,,,,man,183,tw,taipei,,straight,,,,,single,joseph0223,
7,12,1992,average_build,,,,omnivore,,socially,never,,,man,186,tw,,,straight,,,sagittarius,sometimes,single,josephbounce,
29,12,1971,average_build,has_cats,doesnt_have,,,,socially,never,,,woman,160,tw,chi-lung,monogamous,straight,,,,no,single,josephine168,
15,8,1983,,,,,,,,,,,man,0,tw,hsi-chih,,straight,,,,,single,josephmikhael,
1,12,1951,,,has,,,,not_at_all,never,,university,man,160,tw,taipei,,straight,but_its_not_important,christianity,sagittarius,no,seeing_someone,josephwang,
29,8,1981,,,doesnt_have,might_want,omnivore,,often,never,,high_school,man,183,tw,kao-hsiung-ka,,straight,,,virgo,sometimes,single,joshabare,
22,7,1981,curvy,has_cats,,wants,,,socially,never,,university,man,176,tw,taipei,,straight,,,leo,,single,joshchien,
20,10,1986,fit,,,,omnivore,,socially,never,,post_grad,man,178,tw,taipei,,straight,,,libra,,single,joshhavefun,
23,1,1981,fit,,,,,,socially,never,,,man,185,tw,taipei,,straight,,,,sometimes,single,joshjohnsonx,
6,4,1982,thin,,doesnt_have,,,,,never,,university,man,175,tw,taipei,,straight,,,,no,single,joshuaw82,
17,6,1975,average_build,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,168,tw,taipei,,straight,but_its_not_important,other,gemini,no,single,josiekuo,
14,8,1986,curvy,,doesnt_have,wants,omnivore,has_dogs,socially,never,,university,woman,160,tw,hsin-chu,monogamous,straight,,,leo,,single,jossie-tsai,
17,8,1992,average_build,,doesnt_have,doesnt_want,omnivore,,socially,never,,university,woman,160,tw,taipei,monogamous,straight,,,leo,sometimes,single,jossiejoss,
1,12,1985,,,doesnt_have,might_want,,,socially,never,,university,woman,173,tw,taipei,,straight,,,sagittarius,no,single,joweitseng,
1,6,1987,,,,,,,socially,never,,university,woman,155,tw,taipei,monogamous,straight,,,gemini,no,single,joy_fishdry,
18,12,1992,,,,,,,,,,university,woman,153,tw,hsin-chu,,straight,,,,no,single,joyce-hsu,
1,12,1998,,,,,,,,,,,woman,0,tw,taipei,,bisexual,,,,,single,joyce914,
24,11,1990,,,,,,,socially,never,,,woman,160,tw,,,straight,,,,no,single,joyceye,
21,12,1980,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,joyciesquare,
30,8,1967,fit,,has,,,,socially,never,,university,man,172,tw,chiu-tso-tzu,,straight,,,,yes,open_relationship,joyfree_,
11,2,1991,,has_cats,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,joysourorange,
21,11,1974,average_build,,doesnt_have,doesnt_want,omnivore,,socially,never,,university,man,188,tw,taipei,monogamous,straight,but_its_not_important,atheism,scorpio,no,single,jparker51,
20,3,1950,fit,,,,,,socially,never,,,woman,162,tw,taipei,monogamous,straight,,,,no,single,jplovespolarbear,
17,7,1980,,,,,,,socially,never,working_on,university,woman,0,tw,kao-hsiung-ka,,straight,,,cancer,no,single,jpyang,
18,2,1991,fit,,,,,has_dogs,socially,never,,,man,170,tw,tien-shu-lin,,straight,,,,,single,jree13,
9,1,1982,,,,,,,,,,,woman,0,tw,chiu-po-kou,,straight,,,,,single,jss0109,
21,1,1988,fit,,,,,,socially,never,,post_grad,woman,165,tw,tai-chung-shih,,straight,,,,,single,jthsieh,
10,2,1971,average_build,,doesnt_have,wants,,,socially,never,,post_grad,man,173,tw,taipei,monogamous,straight,,christianity,aquarius,,single,jtw_taipei,
2,2,1989,,,,,,,socially,,working_on,university,woman,0,tw,taipei,,straight,,,,no,single,ju_annie,
15,11,1982,jacked,,doesnt_have,might_want,,,socially,never,,university,man,167,tw,taipei,monogamous,straight,but_its_not_important,christianity,scorpio,no,single,juanpablominion,
21,10,1988,average_build,,doesnt_have,might_want,,,socially,,,university,woman,164,tw,taipei,,straight,,,libra,no,single,judychuchu,
12,10,1969,average_build,,,,,has_dogs,not_at_all,never,,university,woman,0,tw,tai-lao-keng,,straight,,buddhism,,no,single,juhiasaurus,
11,1,1989,fit,,,,,,socially,never,,,man,174,tw,taipei,,straight,and_laughing_about_it,atheism,capricorn,no,single,juiced69,
4,5,1970,,,,,omnivore,,not_at_all,never,,university,woman,0,tw,taipei,monogamous,straight,and_its_important,christianity,,no,single,juilien4god,
23,7,1988,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,juju_tw,
13,6,1987,fit,,doesnt_have,,,,socially,never,,post_grad,woman,160,tw,taipei,monogamous,straight,,christianity,gemini,no,single,julia0613,
23,7,1991,thin,,doesnt_have,might_want,,,not_at_all,never,,,woman,0,tw,hsin-chu,,straight,,,leo,no,single,julia91leoangel,
14,3,1977,overweight,,,,omnivore,,,never,,,woman,164,tw,taipei,monogamous,straight,,,pisces,yes,single,julialiny,
17,2,1990,fit,,,,omnivore,,socially,never,,post_grad,woman,162,tw,hsing-ya,,straight,,,aquarius,,single,julialo,
6,9,1987,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,juliayeh,
12,7,1982,,,,,,,,,,,woman,155,tw,tung-hsin,,straight,,,,no,single,juliettecaplet,
28,8,1975,,,,,,,socially,never,,,man,173,tw,wu-ku-keng,,straight,,buddhism,virgo,sometimes,single,jungdavid,
1,12,1992,average_build,,doesnt_have,,omnivore,,,never,,,woman,165,tw,,,straight,,,,no,single,junglin,
1,4,1990,rather_not_say,,,,,,,never,,,woman,170,tw,taipei,,straight,,,,no,single,jupiterian666,
20,7,1985,,,,,,,,never,,,woman,0,tw,ting-pu,,straight,,,,,single,jurrecandy,
15,12,1996,,,,,,,not_at_all,never,,,woman,150,tw,taipei,,straight,,,sagittarius,no,single,justanotherz,
4,4,1983,fit,,,,omnivore,,socially,never,,,man,183,tw,taipei,,straight,,,,sometimes,single,justin72444,
5,10,1988,,,doesnt_have,,vegetarian,,socially,never,,,man,178,ca,"vancouver, canada",,straight,,,,no,single,justinc604,
6,7,1976,,,doesnt_have,might_want,,,socially,never,,university,woman,0,tw,taipei,monogamous,straight,,catholicism,cancer,no,single,justine0706,
4,1,1977,fit,,doesnt_have,,,,socially,never,,university,woman,160,tw,taipei,,straight,,,capricorn,no,single,justine_huang,
17,5,1989,thin,,,,,,,never,,,man,177,tw,ma-shan,,straight,,,,no,single,justinh-o-matic,
18,5,1981,average_build,has_cats,has,doesnt_want,omnivore,,socially,never,,university,woman,160,tw,taipei,,straight,,,taurus,no,single,justsleep-lisa,
20,11,1989,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,jwcy,
21,7,1993,fit,,,,,,not_at_all,never,,,man,180,tw,taipei,,straight,,,,no,single,k54ru6z,
20,1,1990,,,,,,,,,,,man,0,tw,tai-chung-shih,,straight,,,,,single,kafiliyo,
13,9,1989,fit,,,,,,socially,never,,university,man,172,tw,taipei,monogamous,straight,,,,no,single,kai-yuanchen,
1,7,1989,,,,,,,socially,never,,post_grad,man,175,tw,tu-niu,,straight,,,,,open_relationship,kai_2125,
12,8,1998,thin,,,,,,,never,,,woman,172,tw,,,straight,,,leo,no,single,kai_boobear,
2,3,1989,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,kaikaiweii,
2,5,1983,,,,wants,,,not_at_all,never,,university,woman,0,tw,hsin-chu,,straight,,catholicism,taurus,no,single,kaishamay,
18,7,1993,,,,,,,,never,,,woman,0,tw,,,straight,,,,,single,kaitlynhung,
9,10,1990,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,kaixuankao,
17,1,1984,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,kakamon,
21,10,1992,fit,,doesnt_have,,,,socially,never,,post_grad,man,0,tw,tung-hsing-tsun,,straight,,,,no,single,kandykahn,
24,12,1977,average_build,,doesnt_have,doesnt_want,omnivore,,socially,never,,,man,174,tw,taipei,monogamous,gay,,,capricorn,no,single,kao1977,
14,12,1979,fit,,doesnt_have,,,has_dogs,socially,never,,,man,173,tw,kao-hsiung-ka,,straight,,,,no,open_relationship,kaohsiungcity,
8,6,1988,,,,,,,,,,,woman,0,tw,shui-lung,,straight,,,,,single,kara_kia,
11,2,1983,average_build,,doesnt_have,might_want,,,socially,never,,university,woman,157,tw,taipei,,straight,,,aquarius,no,single,karen_chien,
26,11,1984,average_build,,doesnt_have,,omnivore,,socially,never,,university,woman,163,tw,taipei,,straight,,,,no,single,karencl,
2,8,1990,,,,,,has_dogs,socially,,,,woman,0,tw,taipei,,straight,,,,no,single,karenhu82,
8,12,1990,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,kaseykkstar,
23,2,1987,,has_cats,doesnt_have,might_want,omnivore,,socially,never,,post_grad,woman,150,tw,taipei,,straight,,,leo,no,single,kasumi_s,
19,2,1976,,,,,,,,,,,woman,162,tw,taipei,,straight,,,,,single,kate-space,
21,9,1990,,,,,omnivore,,socially,never,,,woman,153,tw,ta-tien-hsin,monogamous,straight,,,,no,single,kate550,
4,10,1997,,,,,,,,never,working_on,high_school,woman,0,tw,taipei,,straight,,,libra,no,single,kate_daydreamer,
1,10,1988,overweight,has_cats,doesnt_have,doesnt_want,omnivore,,socially,never,,university,woman,163,tw,kao-hsiung-ka,monogamous,straight,,atheism,libra,no,open_relationship,katehuang77,
12,9,1979,average_build,,doesnt_have,wants,omnivore,,socially,never,,university,woman,166,tw,taipei,monogamous,straight,,buddhism,virgo,no,single,katelin79,
8,9,1977,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,katewangang,
13,1,1980,a_little_extra,has_cats,doesnt_have,might_want,omnivore,,socially,never,,post_grad,woman,0,tw,tai-chung-shih,,straight,but_its_not_important,christianity,capricorn,sometimes,single,kath0113,
31,7,1977,,,,,,,socially,never,,university,woman,165,tw,chien-cheng,,straight,,,leo,no,single,katherine0731,
9,3,1967,,,,,,,,,,,woman,0,tw,chiu-po-kou,,straight,,,,,single,katherine5639,
1,1,1991,average_build,,doesnt_have,,,,socially,never,,post_grad,woman,160,tw,taipei,monogamous,straight,,,aquarius,no,single,kathrorine,
5,5,1977,fit,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,160,tw,taipei,monogamous,straight,,,taurus,no,single,kathypotato,
23,10,1980,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,katrinayeh,
3,9,1980,,,,,,,,never,,,woman,157,tw,taipei,,straight,,,,,single,katy1110,
7,10,1986,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,katykatytron,
1,6,1992,,,,,,has_dogs,not_at_all,never,,university,woman,158,tw,kao-hsiung-ka,,straight,,,,no,single,katyren92,
18,7,1989,a_little_extra,,,,,,,never,,,man,173,tw,ping-tung,,gay,,,,,single,kausiou,
1,10,1974,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,kawabruc,
1,10,1982,thin,has_cats,,,,has_dogs,,never,,,woman,162,tw,tao-yan,,straight,,,libra,no,single,kay-hsiao,
